2023-12-09 00:22:52 ohio 559 elm elm DEC_8_2023 test None 120 1
2023-12-09 00:22:58 {'hist': 180, 'neurons': 2016.0, 'l2': 1.0} [1.1160089081725095]
2023-12-09 00:22:59 {'hist': 180, 'neurons': 2016.0, 'l2': 10.0} [1.066578377140432]
2023-12-09 00:22:59 {'hist': 180, 'neurons': 2016.0, 'l2': 100.0} [0.9768846215583467]
2023-12-09 00:22:59 {'hist': 180, 'neurons': 2016.0, 'l2': 1000.0} [0.9554864163899378]
2023-12-09 00:23:01 {'hist': 180, 'neurons': 4032.0, 'l2': 1.0} [1.6758627000495396]
2023-12-09 00:23:02 {'hist': 180, 'neurons': 4032.0, 'l2': 10.0} [1.2159029883161712]
2023-12-09 00:23:03 {'hist': 180, 'neurons': 4032.0, 'l2': 100.0} [0.9947687926617125]
2023-12-09 00:23:04 {'hist': 180, 'neurons': 4032.0, 'l2': 1000.0} [0.9517908268949573]
2023-12-09 00:23:06 {'hist': 180, 'neurons': 6048.0, 'l2': 1.0} [2.076203030276846]
2023-12-09 00:23:09 {'hist': 180, 'neurons': 6048.0, 'l2': 10.0} [1.2641484557281604]
2023-12-09 00:23:11 {'hist': 180, 'neurons': 6048.0, 'l2': 100.0} [1.0132872524405208]
2023-12-09 00:23:13 {'hist': 180, 'neurons': 6048.0, 'l2': 1000.0} [0.9554945849587639]
2023-12-09 00:23:17 {'hist': 180, 'neurons': 8064.0, 'l2': 1.0} [2.1214864205032002]
2023-12-09 00:23:20 {'hist': 180, 'neurons': 8064.0, 'l2': 10.0} [1.2936771129950588]
2023-12-09 00:23:24 {'hist': 180, 'neurons': 8064.0, 'l2': 100.0} [1.0144040533191845]
2023-12-09 00:23:27 {'hist': 180, 'neurons': 8064.0, 'l2': 1000.0} [0.9524845256725092]
2023-12-09 00:23:31 {'hist': 180, 'neurons': 10080.0, 'l2': 1.0} [2.11801902798532]
2023-12-09 00:23:35 {'hist': 180, 'neurons': 10080.0, 'l2': 10.0} [1.3172047482502613]
2023-12-09 00:23:40 {'hist': 180, 'neurons': 10080.0, 'l2': 100.0} [1.0281778241364188]
2023-12-09 00:23:44 {'hist': 180, 'neurons': 10080.0, 'l2': 1000.0} [0.9530978279569596]
