2023-12-11 00:53:28 ohio 588 elm elm DEC_8_2023 test None 30 1
2023-12-11 00:53:32 {'hist': 180, 'neurons': 2016.0, 'l2': 1.0} [0.5795413512018798]
2023-12-11 00:53:33 {'hist': 180, 'neurons': 2016.0, 'l2': 10.0} [0.5591599851546752]
2023-12-11 00:53:33 {'hist': 180, 'neurons': 2016.0, 'l2': 100.0} [0.5094114197059908]
2023-12-11 00:53:34 {'hist': 180, 'neurons': 2016.0, 'l2': 1000.0} [0.5016189317234641]
2023-12-11 00:53:35 {'hist': 180, 'neurons': 4032.0, 'l2': 1.0} [0.7632632407374972]
2023-12-11 00:53:36 {'hist': 180, 'neurons': 4032.0, 'l2': 10.0} [0.6493417409802532]
2023-12-11 00:53:38 {'hist': 180, 'neurons': 4032.0, 'l2': 100.0} [0.5274409938873271]
2023-12-11 00:53:39 {'hist': 180, 'neurons': 4032.0, 'l2': 1000.0} [0.4936348383341634]
2023-12-11 00:53:42 {'hist': 180, 'neurons': 6048.0, 'l2': 1.0} [0.9956279207214692]
2023-12-11 00:53:44 {'hist': 180, 'neurons': 6048.0, 'l2': 10.0} [0.6744176388993547]
2023-12-11 00:53:47 {'hist': 180, 'neurons': 6048.0, 'l2': 100.0} [0.5146756193817714]
2023-12-11 00:53:50 {'hist': 180, 'neurons': 6048.0, 'l2': 1000.0} [0.4828096818879773]
2023-12-11 00:53:55 {'hist': 180, 'neurons': 8064.0, 'l2': 1.0} [1.0535546682416597]
2023-12-11 00:53:59 {'hist': 180, 'neurons': 8064.0, 'l2': 10.0} [0.6772327812324991]
2023-12-11 00:54:04 {'hist': 180, 'neurons': 8064.0, 'l2': 100.0} [0.526338040485627]
2023-12-11 00:54:09 {'hist': 180, 'neurons': 8064.0, 'l2': 1000.0} [0.48742475172393507]
2023-12-11 00:54:16 {'hist': 180, 'neurons': 10080.0, 'l2': 1.0} [1.0065031358358163]
2023-12-11 00:54:23 {'hist': 180, 'neurons': 10080.0, 'l2': 10.0} [0.6866533285282029]
2023-12-11 00:54:30 {'hist': 180, 'neurons': 10080.0, 'l2': 100.0} [0.5277631292137329]
2023-12-11 00:54:37 {'hist': 180, 'neurons': 10080.0, 'l2': 1000.0} [0.4822270783799107]
2023-12-11 00:54:45 {'hist': 180, 'neurons': 12096.0, 'l2': 1.0} [0.960407826135727]
2023-12-11 00:54:52 {'hist': 180, 'neurons': 12096.0, 'l2': 10.0} [0.6710972513251471]
2023-12-11 00:55:00 {'hist': 180, 'neurons': 12096.0, 'l2': 100.0} [0.5302426903873224]
2023-12-11 00:55:07 {'hist': 180, 'neurons': 12096.0, 'l2': 1000.0} [0.48683231562523316]
2023-12-11 00:55:16 {'hist': 180, 'neurons': 14112.0, 'l2': 1.0} [0.9143666093505107]
2023-12-11 00:55:25 {'hist': 180, 'neurons': 14112.0, 'l2': 10.0} [0.6693199818039239]
2023-12-11 00:55:35 {'hist': 180, 'neurons': 14112.0, 'l2': 100.0} [0.5386265914712691]
2023-12-11 00:55:44 {'hist': 180, 'neurons': 14112.0, 'l2': 1000.0} [0.48372496807126025]
2023-12-11 00:55:54 {'hist': 180, 'neurons': 16128.0, 'l2': 1.0} [0.8903040942054432]
2023-12-11 00:56:05 {'hist': 180, 'neurons': 16128.0, 'l2': 10.0} [0.6593647740262478]
2023-12-11 00:56:15 {'hist': 180, 'neurons': 16128.0, 'l2': 100.0} [0.5343495692300896]
2023-12-11 00:56:25 {'hist': 180, 'neurons': 16128.0, 'l2': 1000.0} [0.48214250200075254]
2023-12-11 00:56:37 {'hist': 180, 'neurons': 18144.0, 'l2': 1.0} [0.890986403354669]
2023-12-11 00:56:48 {'hist': 180, 'neurons': 18144.0, 'l2': 10.0} [0.6585034113252415]
2023-12-11 00:56:59 {'hist': 180, 'neurons': 18144.0, 'l2': 100.0} [0.5426986426208008]
2023-12-11 00:57:11 {'hist': 180, 'neurons': 18144.0, 'l2': 1000.0} [0.48446479776148843]
2023-12-11 00:57:23 {'hist': 180, 'neurons': 20160.0, 'l2': 1.0} [0.850275538057364]
2023-12-11 00:57:36 {'hist': 180, 'neurons': 20160.0, 'l2': 10.0} [0.6487211828070463]
2023-12-11 00:57:49 {'hist': 180, 'neurons': 20160.0, 'l2': 100.0} [0.5358325000025909]
2023-12-11 00:58:01 {'hist': 180, 'neurons': 20160.0, 'l2': 1000.0} [0.4826675237573154]
2023-12-11 00:58:11 {'hist': 180, 'neurons': 14784.0, 'l2': 316.22776601683796} [0.49181368465641756]
2023-12-11 00:58:20 {'hist': 180, 'neurons': 14784.0, 'l2': 1000.0} [0.47943491568444674]
2023-12-11 00:58:30 {'hist': 180, 'neurons': 14784.0, 'l2': 3162.277660168379} [0.4823390721303385]
2023-12-11 00:58:40 {'hist': 180, 'neurons': 14784.0, 'l2': 9999.999999999998} [0.49626607657306976]
2023-12-11 00:58:50 {'hist': 180, 'neurons': 15456.0, 'l2': 316.22776601683796} [0.5033193289539452]
2023-12-11 00:59:00 {'hist': 180, 'neurons': 15456.0, 'l2': 1000.0} [0.4866384944853431]
2023-12-11 00:59:09 {'hist': 180, 'neurons': 15456.0, 'l2': 3162.277660168379} [0.4864216939613663]
2023-12-11 00:59:19 {'hist': 180, 'neurons': 15456.0, 'l2': 9999.999999999998} [0.4981610196822524]
2023-12-11 00:59:30 {'hist': 180, 'neurons': 16128.0, 'l2': 316.22776601683796} [0.4991911733497948]
2023-12-11 00:59:40 {'hist': 180, 'neurons': 16128.0, 'l2': 1000.0} [0.48214250200075254]
2023-12-11 00:59:50 {'hist': 180, 'neurons': 16128.0, 'l2': 3162.277660168379} [0.4820045517645904]
2023-12-11 01:00:01 {'hist': 180, 'neurons': 16128.0, 'l2': 9999.999999999998} [0.49473292817406556]
2023-12-11 01:00:12 {'hist': 180, 'neurons': 16800.0, 'l2': 316.22776601683796} [0.4979434389902568]
2023-12-11 01:00:22 {'hist': 180, 'neurons': 16800.0, 'l2': 1000.0} [0.48230307693894325]
2023-12-11 01:00:33 {'hist': 180, 'neurons': 16800.0, 'l2': 3162.277660168379} [0.48202092301783206]
2023-12-11 01:00:44 {'hist': 180, 'neurons': 16800.0, 'l2': 9999.999999999998} [0.4945229558081381]
