2023-12-13 23:52:48 t1dms 7 svr svr DEC_8_2023 test None 60 1
2023-12-13 23:52:49 {'hist': 180, 'kernel': 'rbf', 'C': 0.01, 'epsilon': 0.001, 'gamma': 1e-05} [0.8578283267018996]
2023-12-13 23:53:22 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.0001} [0.3352648478170625]
2023-12-13 23:53:27 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.001} [0.36248748255184277]
2023-12-13 23:53:27 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683795e-05} [0.34862959494904944]
2023-12-13 23:53:28 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0316227766016838, 'gamma': 0.0001} [0.34243594009502576]
2023-12-13 23:53:29 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0316227766016838, 'gamma': 0.000316227766016838} [0.3370115384322767]
2023-12-13 23:53:29 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.1, 'gamma': 3.1622776601683795e-05} [0.34811271330122207]
2023-12-13 23:53:30 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.1, 'gamma': 0.0001} [0.3420326709530271]
2023-12-13 23:53:30 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.1, 'gamma': 0.000316227766016838} [0.33500200467968705]
2023-12-13 23:53:31 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.316227766016838, 'gamma': 3.1622776601683795e-05} [0.3481323669385884]
2023-12-13 23:53:31 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.316227766016838, 'gamma': 0.0001} [0.34043281700894706]
2023-12-13 23:53:31 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.316227766016838, 'gamma': 0.000316227766016838} [0.33591838265799673]
2023-12-13 23:53:32 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683795e-05} [0.33960633185771144]
2023-12-13 23:53:33 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0316227766016838, 'gamma': 0.0001} [0.3373979291813815]
2023-12-13 23:53:36 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0316227766016838, 'gamma': 0.000316227766016838} [0.3327134706943246]
2023-12-13 23:53:37 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 3.1622776601683795e-05} [0.33950941592553985]
2023-12-13 23:53:38 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.0001} [0.3352648478170625]
2023-12-13 23:53:40 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.000316227766016838} [0.3434527608921577]
2023-12-13 23:53:41 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.316227766016838, 'gamma': 3.1622776601683795e-05} [0.33985878149008125]
2023-12-13 23:53:41 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.316227766016838, 'gamma': 0.0001} [0.33043913531332003]
2023-12-13 23:53:41 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.316227766016838, 'gamma': 0.000316227766016838} [0.32866728993854144]
2023-12-13 23:53:47 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683795e-05} [0.3362723312141044]
2023-12-13 23:54:09 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0316227766016838, 'gamma': 0.0001} [0.3376771809959961]
2023-12-13 23:54:57 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0316227766016838, 'gamma': 0.000316227766016838} [0.38104983665068076]
2023-12-13 23:55:01 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.1, 'gamma': 3.1622776601683795e-05} [0.33736978468966294]
2023-12-13 23:55:12 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.1, 'gamma': 0.0001} [0.34909556017369653]
2023-12-13 23:55:39 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.1, 'gamma': 0.000316227766016838} [0.38329027866321425]
2023-12-13 23:55:40 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.316227766016838, 'gamma': 3.1622776601683795e-05} [0.32575424384637297]
2023-12-13 23:55:42 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.316227766016838, 'gamma': 0.0001} [0.33835646184458085]
2023-12-13 23:55:45 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.316227766016838, 'gamma': 0.000316227766016838} [0.3901768201061021]
2023-12-13 23:55:50 ({'RMSE': 20.699515078649785, 'MAPE': 10.686310701227432, 'MASE': 0.5278984168231367, 'TG': 44.0, 'CG_EGA_AP': 0.9121917332407087, 'CG_EGA_BE': 0.06578673150399444, 'CG_EGA_EP': 0.02202153525529698, 'CG_EGA_AP_hypo': 0.8435555555555556, 'CG_EGA_BE_hypo': 0.025777777777777778, 'CG_EGA_EP_hypo': 0.13066666666666665, 'CG_EGA_AP_eu': 0.9375, 'CG_EGA_BE_eu': 0.05600000000000001, 'CG_EGA_EP_eu': 0.006500000000000001, 'CG_EGA_AP_hyper': 0.8884250474383301, 'CG_EGA_BE_hyper': 0.08918406072106264, 'CG_EGA_EP_hyper': 0.022390891840607212, 'P_EGA_A+B': 0.9882598124348732, 'P_EGA_A': 0.9330323028829455, 'P_EGA_B': 0.055227509551927755, 'P_EGA_C': 0.0, 'P_EGA_D': 0.01174018756512678, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.9222646752344564, 'R_EGA_A': 0.6992011114970476, 'R_EGA_B': 0.22306356373740882, 'R_EGA_uC': 0.02153525529697812, 'R_EGA_lC': 0.016533518582841265, 'R_EGA_uD': 0.0035428968391802707, 'R_EGA_lD': 0.025911774921847867, 'R_EGA_uE': 0.0038902396665508854, 'R_EGA_lE': 0.00632163945814519}, {'RMSE': 0.19028504209537575, 'MAPE': 0.0787886275178552, 'MASE': 0.004115905530115513, 'TG': 2.0, 'CG_EGA_AP': 0.004933735576120804, 'CG_EGA_BE': 0.0045052922173229515, 'CG_EGA_EP': 0.0011748200434378436, 'CG_EGA_AP_hypo': 0.023076897752439405, 'CG_EGA_BE_hypo': 0.004354648431614538, 'CG_EGA_EP_hypo': 0.020191674118400973, 'CG_EGA_AP_eu': 0.004312047077665073, 'CG_EGA_BE_eu': 0.004720301897124801, 'CG_EGA_EP_eu': 0.0008477912478906585, 'CG_EGA_AP_hyper': 0.006724874818470344, 'CG_EGA_BE_hyper': 0.006264733973138208, 'CG_EGA_EP_hyper': 0.0030360531309297912, 'P_EGA_A+B': 0.0015902081475872932, 'P_EGA_A': 0.001378911652746044, 'P_EGA_B': 0.0011414850104310517, 'P_EGA_C': 0.0, 'P_EGA_D': 0.0015902081475873005, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.004682820297701334, 'R_EGA_A': 0.008880028443917914, 'R_EGA_B': 0.009308269336965365, 'R_EGA_uC': 0.002514339850066531, 'R_EGA_lC': 0.002170267363919876, 'R_EGA_uD': 0.0008041567837992515, 'R_EGA_lD': 0.0011329980153039303, 'R_EGA_uE': 0.0005557485237929837, 'R_EGA_lE': 0.00094231746899969})
