2023-12-14 05:12:55 t1dms 8 svr svr DEC_8_2023 test None 60 1
2023-12-14 05:12:56 {'hist': 180, 'kernel': 'rbf', 'C': 0.01, 'epsilon': 0.001, 'gamma': 1e-05} [0.8360662650398859]
2023-12-14 05:13:15 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.01, 'gamma': 1e-05} [0.39056352004487815]
2023-12-14 05:13:17 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.01, 'gamma': 0.0001} [0.3846651178371549]
2023-12-14 05:13:22 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.01, 'gamma': 0.001} [0.41414049277130094]
2023-12-14 05:13:23 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 1e-05} [0.3902280402668435]
2023-12-14 05:13:24 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.0001} [0.3866484958334484]
2023-12-14 05:13:29 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.001} [0.4234887840405794]
2023-12-14 05:13:29 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0031622776601683794, 'gamma': 3.1622776601683795e-05} [0.39505088214945056]
2023-12-14 05:13:30 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0031622776601683794, 'gamma': 0.0001} [0.3887549093638583]
2023-12-14 05:13:31 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0031622776601683794, 'gamma': 0.000316227766016838} [0.38392684420208395]
2023-12-14 05:13:32 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.01, 'gamma': 3.1622776601683795e-05} [0.3949041038361164]
2023-12-14 05:13:32 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.01, 'gamma': 0.0001} [0.3886357179886599]
2023-12-14 05:13:33 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.01, 'gamma': 0.000316227766016838} [0.384145776554929]
2023-12-14 05:13:34 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683795e-05} [0.39461477951451307]
2023-12-14 05:13:34 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0316227766016838, 'gamma': 0.0001} [0.3883626036669626]
2023-12-14 05:13:35 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0316227766016838, 'gamma': 0.000316227766016838} [0.38373404985997217]
2023-12-14 05:13:36 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0031622776601683794, 'gamma': 3.1622776601683795e-05} [0.38333521423258016]
2023-12-14 05:13:37 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0031622776601683794, 'gamma': 0.0001} [0.38501206095189305]
2023-12-14 05:13:40 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0031622776601683794, 'gamma': 0.000316227766016838} [0.4262647085931695]
2023-12-14 05:13:41 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.01, 'gamma': 3.1622776601683795e-05} [0.38294509113898295]
2023-12-14 05:13:42 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.01, 'gamma': 0.0001} [0.3846651178371549]
2023-12-14 05:13:45 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.01, 'gamma': 0.000316227766016838} [0.424174742129116]
2023-12-14 05:13:46 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683795e-05} [0.38256985513664216]
2023-12-14 05:13:47 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0316227766016838, 'gamma': 0.0001} [0.38609979698822383]
2023-12-14 05:13:50 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0316227766016838, 'gamma': 0.000316227766016838} [0.41646539740054306]
2023-12-14 05:13:55 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0031622776601683794, 'gamma': 3.1622776601683795e-05} [0.3959066204174529]
2023-12-14 05:14:09 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0031622776601683794, 'gamma': 0.0001} [0.4382062037907658]
2023-12-14 05:14:54 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0031622776601683794, 'gamma': 0.000316227766016838} [0.437376509097583]
2023-12-14 05:14:59 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.01, 'gamma': 3.1622776601683795e-05} [0.3954733828009461]
2023-12-14 05:15:13 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.01, 'gamma': 0.0001} [0.4361409165248824]
2023-12-14 05:15:57 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.01, 'gamma': 0.000316227766016838} [0.4339639714139349]
2023-12-14 05:16:01 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683795e-05} [0.39493608461424984]
2023-12-14 05:16:16 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0316227766016838, 'gamma': 0.0001} [0.42762873385166855]
2023-12-14 05:16:54 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0316227766016838, 'gamma': 0.000316227766016838} [0.44048761916711104]
2023-12-14 05:17:00 ({'RMSE': 16.842363605992425, 'MAPE': 8.442479592535793, 'MASE': 0.5692385647594251, 'TG': 45.0, 'CG_EGA_AP': 0.958110455019104, 'CG_EGA_BE': 0.03508162556443209, 'CG_EGA_EP': 0.006807919416464051, 'CG_EGA_AP_hypo': 0.25, 'CG_EGA_BE_hypo': 0.0, 'CG_EGA_EP_hypo': 0.75, 'CG_EGA_AP_eu': 0.9602552415679124, 'CG_EGA_BE_eu': 0.03810391978122152, 'CG_EGA_EP_eu': 0.001640838650865998, 'CG_EGA_AP_hyper': 0.9723308270676692, 'CG_EGA_BE_hyper': 0.026165413533834586, 'CG_EGA_EP_hyper': 0.0015037593984962407, 'P_EGA_A+B': 0.9947898575894408, 'P_EGA_A': 0.9453282389718651, 'P_EGA_B': 0.04946161861757555, 'P_EGA_C': 0.0, 'P_EGA_D': 0.005210142410559222, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.9633205974296631, 'R_EGA_A': 0.7970823202500867, 'R_EGA_B': 0.16623827717957626, 'R_EGA_uC': 0.011462313303230288, 'R_EGA_lC': 0.0022229940951719344, 'R_EGA_uD': 0.0014588398749565822, 'R_EGA_lD': 0.01993747829107329, 'R_EGA_uE': 0.00020840569642236888, 'R_EGA_lE': 0.0013893713094824591}, {'RMSE': 0.16541214858547784, 'MAPE': 0.04446368185445497, 'MASE': 0.005095181265723669, 'TG': 0.0, 'CG_EGA_AP': 0.0020794205692387393, 'CG_EGA_BE': 0.0019151161864661651, 'CG_EGA_EP': 0.00035422157093385103, 'CG_EGA_AP_hypo': 0.0, 'CG_EGA_BE_hypo': 0.0, 'CG_EGA_EP_hypo': 0.0, 'CG_EGA_AP_eu': 0.002240329211931563, 'CG_EGA_BE_eu': 0.0020096087224292262, 'CG_EGA_EP_eu': 0.00046481490552349904, 'CG_EGA_AP_hyper': 0.0027890581941340253, 'CG_EGA_BE_hyper': 0.002789058194134046, 'CG_EGA_EP_hyper': 0.0, 'P_EGA_A+B': 0.0, 'P_EGA_A': 0.0011540984873800652, 'P_EGA_B': 0.001154098487380071, 'P_EGA_C': 0.0, 'P_EGA_D': 0.0, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.00207942056923874, 'R_EGA_A': 0.007112984084012631, 'R_EGA_B': 0.0054283361154807384, 'R_EGA_uC': 0.0010983944634138168, 'R_EGA_lC': 0.0005198551423096826, 'R_EGA_uD': 0.0003403250771494516, 'R_EGA_lD': 0.00027787426189649077, 'R_EGA_uE': 0.00017016253857472582, 'R_EGA_lE': 0.0002196788926827634})
