2023-12-13 01:42:06 t1dms 3 svr svr DEC_8_2023 test None 60 1
2023-12-13 01:42:07 {'hist': 180, 'kernel': 'rbf', 'C': 0.01, 'epsilon': 0.001, 'gamma': 1e-05} [0.8057123768329912]
2023-12-13 01:42:16 {'hist': 180, 'kernel': 'rbf', 'C': 3.1622776601683795, 'epsilon': 0.01, 'gamma': 0.001} [0.447289932604858]
2023-12-13 01:42:16 {'hist': 180, 'kernel': 'rbf', 'C': 3.1622776601683795, 'epsilon': 0.1, 'gamma': 1e-05} [0.606197203605885]
2023-12-13 01:42:17 {'hist': 180, 'kernel': 'rbf', 'C': 3.1622776601683795, 'epsilon': 0.1, 'gamma': 0.0001} [0.4723214458988712]
2023-12-13 01:42:17 {'hist': 180, 'kernel': 'rbf', 'C': 3.1622776601683795, 'epsilon': 0.1, 'gamma': 0.001} [0.4482017732362412]
2023-12-13 01:42:18 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.001, 'gamma': 1e-05} [0.44817341406145494]
2023-12-13 01:42:19 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.001, 'gamma': 0.0001} [0.46052474743125604]
2023-12-13 01:42:25 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.001, 'gamma': 0.001} [0.5170938976756505]
2023-12-13 01:42:26 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.01, 'gamma': 1e-05} [0.44792890745459013]
2023-12-13 01:42:27 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.01, 'gamma': 0.0001} [0.46012918420944776]
2023-12-13 01:42:32 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.01, 'gamma': 0.001} [0.5150716969441235]
2023-12-13 01:42:33 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 1e-05} [0.44770322964859427]
2023-12-13 01:42:34 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.0001} [0.4563900677850368]
2023-12-13 01:42:38 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.001} [0.5101953454739139]
2023-12-13 01:42:39 {'hist': 180, 'kernel': 'rbf', 'C': 0.1778279410038923, 'epsilon': 0.00031622776601683794, 'gamma': 0.00031622776601683794} [0.5609311664147324]
2023-12-13 01:42:39 {'hist': 180, 'kernel': 'rbf', 'C': 0.1778279410038923, 'epsilon': 0.00031622776601683794, 'gamma': 0.001} [0.5035098355382392]
2023-12-13 01:42:40 {'hist': 180, 'kernel': 'rbf', 'C': 0.1778279410038923, 'epsilon': 0.00031622776601683794, 'gamma': 0.0031622776601683794} [0.48958654245277416]
2023-12-13 01:42:41 {'hist': 180, 'kernel': 'rbf', 'C': 0.1778279410038923, 'epsilon': 0.001, 'gamma': 0.00031622776601683794} [0.560897386384363]
2023-12-13 01:42:41 {'hist': 180, 'kernel': 'rbf', 'C': 0.1778279410038923, 'epsilon': 0.001, 'gamma': 0.001} [0.5034865998410799]
2023-12-13 01:42:42 {'hist': 180, 'kernel': 'rbf', 'C': 0.1778279410038923, 'epsilon': 0.001, 'gamma': 0.0031622776601683794} [0.4895890979882172]
2023-12-13 01:42:42 {'hist': 180, 'kernel': 'rbf', 'C': 0.1778279410038923, 'epsilon': 0.0031622776601683794, 'gamma': 0.00031622776601683794} [0.5607071200827162]
2023-12-13 01:42:43 {'hist': 180, 'kernel': 'rbf', 'C': 0.1778279410038923, 'epsilon': 0.0031622776601683794, 'gamma': 0.001} [0.503476739738345]
2023-12-13 01:42:44 {'hist': 180, 'kernel': 'rbf', 'C': 0.1778279410038923, 'epsilon': 0.0031622776601683794, 'gamma': 0.0031622776601683794} [0.4895892508406744]
2023-12-13 01:42:44 {'hist': 180, 'kernel': 'rbf', 'C': 3.1622776601683795, 'epsilon': 0.00031622776601683794, 'gamma': 0.00031622776601683794} [0.45591999617266754]
2023-12-13 01:42:45 {'hist': 180, 'kernel': 'rbf', 'C': 3.1622776601683795, 'epsilon': 0.00031622776601683794, 'gamma': 0.001} [0.44707687579355]
2023-12-13 01:42:46 {'hist': 180, 'kernel': 'rbf', 'C': 3.1622776601683795, 'epsilon': 0.00031622776601683794, 'gamma': 0.0031622776601683794} [0.4500419905198875]
2023-12-13 01:42:46 {'hist': 180, 'kernel': 'rbf', 'C': 3.1622776601683795, 'epsilon': 0.001, 'gamma': 0.00031622776601683794} [0.45596033911299855]
2023-12-13 01:42:47 {'hist': 180, 'kernel': 'rbf', 'C': 3.1622776601683795, 'epsilon': 0.001, 'gamma': 0.001} [0.447121468414087]
2023-12-13 01:42:48 {'hist': 180, 'kernel': 'rbf', 'C': 3.1622776601683795, 'epsilon': 0.001, 'gamma': 0.0031622776601683794} [0.450035332545405]
2023-12-13 01:42:48 {'hist': 180, 'kernel': 'rbf', 'C': 3.1622776601683795, 'epsilon': 0.0031622776601683794, 'gamma': 0.00031622776601683794} [0.4558076631460234]
2023-12-13 01:42:49 {'hist': 180, 'kernel': 'rbf', 'C': 3.1622776601683795, 'epsilon': 0.0031622776601683794, 'gamma': 0.001} [0.4472391996561004]
2023-12-13 01:42:50 {'hist': 180, 'kernel': 'rbf', 'C': 3.1622776601683795, 'epsilon': 0.0031622776601683794, 'gamma': 0.0031622776601683794} [0.45001965501076513]
2023-12-13 01:42:51 {'hist': 180, 'kernel': 'rbf', 'C': 56.234132519034915, 'epsilon': 0.00031622776601683794, 'gamma': 0.00031622776601683794} [0.4513018147843273]
2023-12-13 01:42:52 {'hist': 180, 'kernel': 'rbf', 'C': 56.234132519034915, 'epsilon': 0.00031622776601683794, 'gamma': 0.001} [0.4788570116474256]
2023-12-13 01:42:53 {'hist': 180, 'kernel': 'rbf', 'C': 56.234132519034915, 'epsilon': 0.00031622776601683794, 'gamma': 0.0031622776601683794} [0.4883280804364748]
2023-12-13 01:42:54 {'hist': 180, 'kernel': 'rbf', 'C': 56.234132519034915, 'epsilon': 0.001, 'gamma': 0.00031622776601683794} [0.4513343493100342]
2023-12-13 01:42:55 {'hist': 180, 'kernel': 'rbf', 'C': 56.234132519034915, 'epsilon': 0.001, 'gamma': 0.001} [0.47883210983993973]
2023-12-13 01:42:56 {'hist': 180, 'kernel': 'rbf', 'C': 56.234132519034915, 'epsilon': 0.001, 'gamma': 0.0031622776601683794} [0.4882738986309156]
2023-12-13 01:42:57 {'hist': 180, 'kernel': 'rbf', 'C': 56.234132519034915, 'epsilon': 0.0031622776601683794, 'gamma': 0.00031622776601683794} [0.45123156078615684]
2023-12-13 01:42:58 {'hist': 180, 'kernel': 'rbf', 'C': 56.234132519034915, 'epsilon': 0.0031622776601683794, 'gamma': 0.001} [0.4784671181809582]
2023-12-13 01:43:00 {'hist': 180, 'kernel': 'rbf', 'C': 56.234132519034915, 'epsilon': 0.0031622776601683794, 'gamma': 0.0031622776601683794} [0.48824788902722366]
2023-12-13 01:43:05 ({'RMSE': 14.997605199654018, 'MAPE': 7.99682864735652, 'MASE': 0.6531912863717488, 'TG': 40.0, 'CG_EGA_AP': 0.9706842653699201, 'CG_EGA_BE': 0.022091003820771102, 'CG_EGA_EP': 0.007224730809308788, 'CG_EGA_AP_hypo': 0.40588235294117647, 'CG_EGA_BE_hypo': 0.0, 'CG_EGA_EP_hypo': 0.5941176470588234, 'CG_EGA_AP_eu': 0.9800331400165699, 'CG_EGA_BE_eu': 0.01980115990057995, 'CG_EGA_EP_eu': 0.0001657000828500414, 'CG_EGA_AP_hyper': 0.962877030162413, 'CG_EGA_BE_hyper': 0.03665893271461716, 'CG_EGA_EP_hyper': 0.0004640371229698376, 'P_EGA_A+B': 0.9929836748871136, 'P_EGA_A': 0.9508162556443208, 'P_EGA_B': 0.04216741924279264, 'P_EGA_C': 0.0, 'P_EGA_D': 0.007016325112886419, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.9774227162209099, 'R_EGA_A': 0.8488364015283084, 'R_EGA_B': 0.1285863146926016, 'R_EGA_uC': 0.008891976380687738, 'R_EGA_lC': 0.0007641542202153525, 'R_EGA_uD': 0.0006252170892671066, 'R_EGA_lD': 0.012087530392497395, 'R_EGA_uE': 6.946856547412295e-05, 'R_EGA_lE': 0.0001389371309482459}, {'RMSE': 0.07746386274690406, 'MAPE': 0.06257423802485246, 'MASE': 0.004599841085417097, 'TG': 0.0, 'CG_EGA_AP': 0.0018973949682178138, 'CG_EGA_BE': 0.001947599273202666, 'CG_EGA_EP': 0.0013789116527460372, 'CG_EGA_AP_hypo': 0.10086134234989556, 'CG_EGA_BE_hypo': 0.0, 'CG_EGA_EP_hypo': 0.10086134234989555, 'CG_EGA_AP_eu': 0.0016445263663031437, 'CG_EGA_BE_eu': 0.0016857489601802664, 'CG_EGA_EP_eu': 0.0002029403266597496, 'CG_EGA_AP_hyper': 0.0032812379637426835, 'CG_EGA_BE_hyper': 0.0037122969837587003, 'CG_EGA_EP_hyper': 0.0009280742459396751, 'P_EGA_A+B': 0.0011911377700230797, 'P_EGA_A': 0.002067784100887449, 'P_EGA_B': 0.0008950398559725689, 'P_EGA_C': 0.0, 'P_EGA_D': 0.0011911377700230808, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.0019151161864661525, 'R_EGA_A': 0.005218934344145315, 'R_EGA_B': 0.003356129858751277, 'R_EGA_uC': 0.0009725599166377219, 'R_EGA_lC': 0.0008336227856894755, 'R_EGA_uD': 0.0001389371309482459, 'R_EGA_lD': 0.0008336227856894757, 'R_EGA_uE': 0.0001389371309482459, 'R_EGA_lE': 0.00017016253857472582})
