2023-12-13 12:35:41 t1dms 5 svr svr DEC_8_2023 test None 60 1
2023-12-13 12:35:42 {'hist': 180, 'kernel': 'rbf', 'C': 0.01, 'epsilon': 0.001, 'gamma': 1e-05} [0.838077924443872]
2023-12-13 12:36:18 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.00031622776601683794, 'gamma': 1e-05} [0.4533573560076393]
2023-12-13 12:36:18 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.00031622776601683794, 'gamma': 3.1622776601683795e-05} [0.4381522947770186]
2023-12-13 12:36:19 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.001, 'gamma': 3.1622776601683796e-06} [0.4863399422455256]
2023-12-13 12:36:20 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.001, 'gamma': 1e-05} [0.4532992205910391]
2023-12-13 12:36:20 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.001, 'gamma': 3.1622776601683795e-05} [0.43816159531269533]
2023-12-13 12:36:21 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0031622776601683794, 'gamma': 3.1622776601683796e-06} [0.4861753576751935]
2023-12-13 12:36:22 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0031622776601683794, 'gamma': 1e-05} [0.453449172704686]
2023-12-13 12:36:22 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0031622776601683794, 'gamma': 3.1622776601683795e-05} [0.4381647164562854]
2023-12-13 12:36:23 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.00031622776601683794, 'gamma': 3.1622776601683796e-06} [0.43684639421312055]
2023-12-13 12:36:24 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.00031622776601683794, 'gamma': 1e-05} [0.43538919402507026]
2023-12-13 12:36:25 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.00031622776601683794, 'gamma': 3.1622776601683795e-05} [0.43772884781137616]
2023-12-13 12:36:25 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.001, 'gamma': 3.1622776601683796e-06} [0.4367904474278709]
2023-12-13 12:36:26 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.001, 'gamma': 1e-05} [0.4354010637112962]
2023-12-13 12:36:27 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.001, 'gamma': 3.1622776601683795e-05} [0.437724221754563]
2023-12-13 12:36:28 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0031622776601683794, 'gamma': 3.1622776601683796e-06} [0.43675571890673054]
2023-12-13 12:36:29 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0031622776601683794, 'gamma': 1e-05} [0.43544599840434556]
2023-12-13 12:36:30 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0031622776601683794, 'gamma': 3.1622776601683795e-05} [0.43766924226008386]
2023-12-13 12:36:31 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.00031622776601683794, 'gamma': 3.1622776601683796e-06} [0.43463566054773944]
2023-12-13 12:36:33 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.00031622776601683794, 'gamma': 1e-05} [0.43539614094539186]
2023-12-13 12:36:39 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.00031622776601683794, 'gamma': 3.1622776601683795e-05} [0.4497910784604238]
2023-12-13 12:36:40 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.001, 'gamma': 3.1622776601683796e-06} [0.4345802970985742]
2023-12-13 12:36:42 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.001, 'gamma': 1e-05} [0.4353272060326404]
2023-12-13 12:36:47 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.001, 'gamma': 3.1622776601683795e-05} [0.4498297839883917]
2023-12-13 12:36:48 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0031622776601683794, 'gamma': 3.1622776601683796e-06} [0.43423983077277484]
2023-12-13 12:36:50 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0031622776601683794, 'gamma': 1e-05} [0.4351075634343901]
2023-12-13 12:36:55 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0031622776601683794, 'gamma': 3.1622776601683795e-05} [0.44942141096934696]
2023-12-13 12:37:03 ({'RMSE': 17.530139591887327, 'MAPE': 9.38875919274772, 'MASE': 0.6302390656709589, 'TG': 35.0, 'CG_EGA_AP': 0.9487321986800972, 'CG_EGA_BE': 0.03834664814171588, 'CG_EGA_EP': 0.01292115317818687, 'CG_EGA_AP_hypo': 0.7440677966101695, 'CG_EGA_BE_hypo': 0.01016949152542373, 'CG_EGA_EP_hypo': 0.2457627118644068, 'CG_EGA_AP_eu': 0.9615123606398448, 'CG_EGA_BE_eu': 0.036451769268056225, 'CG_EGA_EP_eu': 0.0020358700920988853, 'CG_EGA_AP_hyper': 0.9455587392550143, 'CG_EGA_BE_hyper': 0.04871060171919771, 'CG_EGA_EP_hyper': 0.0057306590257879654, 'P_EGA_A+B': 0.9899270580062522, 'P_EGA_A': 0.9119833275442861, 'P_EGA_B': 0.07794373046196595, 'P_EGA_C': 0.0, 'P_EGA_D': 0.010072941993747829, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.9588051406738451, 'R_EGA_A': 0.8037513025356027, 'R_EGA_B': 0.15505383813824242, 'R_EGA_uC': 0.014102118791246959, 'R_EGA_lC': 0.005210142410559221, 'R_EGA_uD': 0.006668982285515804, 'R_EGA_lD': 0.012365404654393886, 'R_EGA_uE': 0.0011114970475859672, 'R_EGA_lE': 0.0017367141368530739}, {'RMSE': 0.14026103719237795, 'MAPE': 0.11559765448335384, 'MASE': 0.008054729119246184, 'TG': 0.0, 'CG_EGA_AP': 0.0021139456831820746, 'CG_EGA_BE': 0.002067784100887421, 'CG_EGA_EP': 0.0004608023328038068, 'CG_EGA_AP_hypo': 0.01124279589950983, 'CG_EGA_BE_hypo': 0.003389830508474576, 'CG_EGA_EP_hypo': 0.010719585288706377, 'CG_EGA_AP_eu': 0.00226530711498748, 'CG_EGA_BE_eu': 0.002261154394511022, 'CG_EGA_EP_eu': 0.00019389238972370324, 'CG_EGA_AP_hyper': 0.003949584169653351, 'CG_EGA_BE_hyper': 0.003949584169653358, 'CG_EGA_EP_hyper': 0.0, 'P_EGA_A+B': 0.00043935778536552953, 'P_EGA_A': 0.000839391870343515, 'P_EGA_B': 0.0006442249736363813, 'P_EGA_C': 0.0, 'P_EGA_D': 0.0004393577853655268, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.002067784100887414, 'R_EGA_A': 0.005652197459342257, 'R_EGA_B': 0.0038653498418182893, 'R_EGA_uC': 0.0006442249736363809, 'R_EGA_lC': 0.0012426914775962707, 'R_EGA_uD': 0.0009163533142252806, 'R_EGA_lD': 0.0007152226565465094, 'R_EGA_uE': 0.0001389371309482459, 'R_EGA_lE': 0.0})
