2023-12-13 07:16:42 t1dms 4 svr svr DEC_8_2023 test None 60 1
2023-12-13 07:16:42 {'hist': 180, 'kernel': 'rbf', 'C': 0.01, 'epsilon': 0.001, 'gamma': 1e-05} [0.9480273396065364]
2023-12-13 07:16:52 {'hist': 180, 'kernel': 'rbf', 'C': 3.1622776601683795, 'epsilon': 0.01, 'gamma': 0.001} [0.4247628884407415]
2023-12-13 07:16:52 {'hist': 180, 'kernel': 'rbf', 'C': 3.1622776601683795, 'epsilon': 0.1, 'gamma': 1e-05} [0.6385496350384918]
2023-12-13 07:16:53 {'hist': 180, 'kernel': 'rbf', 'C': 3.1622776601683795, 'epsilon': 0.1, 'gamma': 0.0001} [0.441682659714191]
2023-12-13 07:16:53 {'hist': 180, 'kernel': 'rbf', 'C': 3.1622776601683795, 'epsilon': 0.1, 'gamma': 0.001} [0.42391560982784676]
2023-12-13 07:16:54 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.001, 'gamma': 1e-05} [0.4259096466034179]
2023-12-13 07:16:56 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.001, 'gamma': 0.0001} [0.42355898249033797]
2023-12-13 07:17:02 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.001, 'gamma': 0.001} [0.5402455019524168]
2023-12-13 07:17:03 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.01, 'gamma': 1e-05} [0.426104310552771]
2023-12-13 07:17:04 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.01, 'gamma': 0.0001} [0.42299731148835484]
2023-12-13 07:17:10 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.01, 'gamma': 0.001} [0.533128374019933]
2023-12-13 07:17:10 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 1e-05} [0.423712366139917]
2023-12-13 07:17:12 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.0001} [0.4138873103304826]
2023-12-13 07:17:16 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.001} [0.4840157491490219]
2023-12-13 07:17:16 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683795e-05} [0.42726529575384425]
2023-12-13 07:17:17 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0316227766016838, 'gamma': 0.0001} [0.42253171021489905]
2023-12-13 07:17:18 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0316227766016838, 'gamma': 0.000316227766016838} [0.4210770648372843]
2023-12-13 07:17:18 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.1, 'gamma': 3.1622776601683795e-05} [0.4265449219063018]
2023-12-13 07:17:19 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.1, 'gamma': 0.0001} [0.42032034233017596]
2023-12-13 07:17:20 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.1, 'gamma': 0.000316227766016838} [0.4154169613679519]
2023-12-13 07:17:20 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.316227766016838, 'gamma': 3.1622776601683795e-05} [0.4245400715974388]
2023-12-13 07:17:20 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.316227766016838, 'gamma': 0.0001} [0.4196846136331257]
2023-12-13 07:17:21 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.316227766016838, 'gamma': 0.000316227766016838} [0.41389296690403127]
2023-12-13 07:17:21 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683795e-05} [0.4170054556937079]
2023-12-13 07:17:23 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0316227766016838, 'gamma': 0.0001} [0.4209559899083673]
2023-12-13 07:17:25 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0316227766016838, 'gamma': 0.000316227766016838} [0.42804602686050275]
2023-12-13 07:17:26 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 3.1622776601683795e-05} [0.4163911110962218]
2023-12-13 07:17:27 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.0001} [0.4138873103304826]
2023-12-13 07:17:30 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.000316227766016838} [0.4265515991508657]
2023-12-13 07:17:30 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.316227766016838, 'gamma': 3.1622776601683795e-05} [0.4164859450448667]
2023-12-13 07:17:31 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.316227766016838, 'gamma': 0.0001} [0.41325369598608325]
2023-12-13 07:17:31 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.316227766016838, 'gamma': 0.000316227766016838} [0.43449744836043946]
2023-12-13 07:17:36 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683795e-05} [0.41872991939436766]
2023-12-13 07:17:50 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0316227766016838, 'gamma': 0.0001} [0.4340426762343384]
2023-12-13 07:18:26 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0316227766016838, 'gamma': 0.000316227766016838} [0.5235307404694813]
2023-12-13 07:18:30 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.1, 'gamma': 3.1622776601683795e-05} [0.4184160157521688]
2023-12-13 07:18:40 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.1, 'gamma': 0.0001} [0.43152015102591873]
2023-12-13 07:19:08 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.1, 'gamma': 0.000316227766016838} [0.49049916672514]
2023-12-13 07:19:10 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.316227766016838, 'gamma': 3.1622776601683795e-05} [0.4153838290905533]
2023-12-13 07:19:14 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.316227766016838, 'gamma': 0.0001} [0.461275123964435]
2023-12-13 07:19:23 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.316227766016838, 'gamma': 0.000316227766016838} [0.48169780517356797]
2023-12-13 07:19:27 ({'RMSE': 16.523652350642873, 'MAPE': 10.19929842232569, 'MASE': 0.5956648507632201, 'TG': 40.0, 'CG_EGA_AP': 0.9453977075373394, 'CG_EGA_BE': 0.03605418548106982, 'CG_EGA_EP': 0.018548106981590835, 'CG_EGA_AP_hypo': 0.6113207547169811, 'CG_EGA_BE_hypo': 0.009433962264150943, 'CG_EGA_EP_hypo': 0.37924528301886795, 'CG_EGA_AP_eu': 0.9634257343814646, 'CG_EGA_BE_eu': 0.03318163011998345, 'CG_EGA_EP_eu': 0.0033926354985519243, 'CG_EGA_AP_hyper': 0.9224719101123595, 'CG_EGA_BE_hyper': 0.06348314606741573, 'CG_EGA_EP_hyper': 0.01404494382022472, 'P_EGA_A+B': 0.9853421326849601, 'P_EGA_A': 0.9066342480027787, 'P_EGA_B': 0.0787078846821813, 'P_EGA_C': 0.0, 'P_EGA_D': 0.014657867315039947, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.9592219520666898, 'R_EGA_A': 0.7955540118096562, 'R_EGA_B': 0.16366794025703368, 'R_EGA_uC': 0.009934004862799582, 'R_EGA_lC': 0.005904828065300452, 'R_EGA_uD': 0.0030566168808614106, 'R_EGA_lD': 0.017575547064953106, 'R_EGA_uE': 0.0027092740534907954, 'R_EGA_lE': 0.001597777005904828}, {'RMSE': 0.07640650640022921, 'MAPE': 0.04140829679749435, 'MASE': 0.003604728101392341, 'TG': 0.0, 'CG_EGA_AP': 0.0005104876157241671, 'CG_EGA_BE': 0.0010397102846193653, 'CG_EGA_EP': 0.0006056129133088818, 'CG_EGA_AP_hypo': 0.016230802390646462, 'CG_EGA_BE_hypo': 0.0, 'CG_EGA_EP_hypo': 0.016230802390646483, 'CG_EGA_AP_eu': 0.0011285214478267168, 'CG_EGA_BE_eu': 0.0010268658374837272, 'CG_EGA_EP_eu': 0.0007118183919770482, 'CG_EGA_AP_hyper': 0.0013761178330242334, 'CG_EGA_BE_hyper': 0.00286461770426561, 'CG_EGA_EP_hyper': 0.003972510006665997, 'P_EGA_A+B': 0.0005975911960432528, 'P_EGA_A': 0.0020061867423679866, 'P_EGA_B': 0.002235981512946312, 'P_EGA_C': 0.0, 'P_EGA_D': 0.0005975911960432531, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.0008676621046749889, 'R_EGA_A': 0.005481417587934379, 'R_EGA_B': 0.005742828116829559, 'R_EGA_uC': 0.0002778742618964922, 'R_EGA_lC': 0.00038049500347701724, 'R_EGA_uD': 0.0008041567837992514, 'R_EGA_lD': 0.0007152226565465097, 'R_EGA_uE': 0.00040506786348352205, 'R_EGA_lE': 0.0006442249736363809})
