2023-11-09 02:28:45 ohio 591 elm elm NOV_3_2023 test None 30 1
2023-11-09 02:28:54 {'hist': 180, 'neurons': 2016.0, 'l2': 1.0} [0.6054985459658339]
2023-11-09 02:28:55 {'hist': 180, 'neurons': 2016.0, 'l2': 10.0} [0.580629584872916]
2023-11-09 02:28:55 {'hist': 180, 'neurons': 2016.0, 'l2': 100.0} [0.511611088690822]
2023-11-09 02:28:55 {'hist': 180, 'neurons': 2016.0, 'l2': 1000.0} [0.4880822090454198]
2023-11-09 02:28:57 {'hist': 180, 'neurons': 4032.0, 'l2': 1.0} [0.7926354141003579]
2023-11-09 02:28:58 {'hist': 180, 'neurons': 4032.0, 'l2': 10.0} [0.6515171249219603]
2023-11-09 02:28:59 {'hist': 180, 'neurons': 4032.0, 'l2': 100.0} [0.5063062306798446]
2023-11-09 02:29:00 {'hist': 180, 'neurons': 4032.0, 'l2': 1000.0} [0.46687616253981995]
2023-11-09 02:29:03 {'hist': 180, 'neurons': 6048.0, 'l2': 1.0} [1.0903015775411877]
2023-11-09 02:29:05 {'hist': 180, 'neurons': 6048.0, 'l2': 10.0} [0.6864496097843253]
2023-11-09 02:29:07 {'hist': 180, 'neurons': 6048.0, 'l2': 100.0} [0.5103165620500878]
2023-11-09 02:29:10 {'hist': 180, 'neurons': 6048.0, 'l2': 1000.0} [0.4635121265051603]
2023-11-09 02:29:14 {'hist': 180, 'neurons': 8064.0, 'l2': 1.0} [1.0945519711055496]
2023-11-09 02:29:18 {'hist': 180, 'neurons': 8064.0, 'l2': 10.0} [0.7114289888528381]
2023-11-09 02:29:22 {'hist': 180, 'neurons': 8064.0, 'l2': 100.0} [0.5174783787964821]
2023-11-09 02:29:27 {'hist': 180, 'neurons': 8064.0, 'l2': 1000.0} [0.459206678175832]
2023-11-09 02:29:31 {'hist': 180, 'neurons': 10080.0, 'l2': 1.0} [0.9225315580764796]
2023-11-09 02:29:36 {'hist': 180, 'neurons': 10080.0, 'l2': 10.0} [0.6576364107789858]
2023-11-09 02:29:40 {'hist': 180, 'neurons': 10080.0, 'l2': 100.0} [0.5058423598500132]
2023-11-09 02:29:45 {'hist': 180, 'neurons': 10080.0, 'l2': 1000.0} [0.45579070525324844]
2023-11-09 02:29:51 {'hist': 180, 'neurons': 12096.0, 'l2': 1.0} [0.8727334334754511]
2023-11-09 02:29:56 {'hist': 180, 'neurons': 12096.0, 'l2': 10.0} [0.6523712406686842]
2023-11-09 02:30:01 {'hist': 180, 'neurons': 12096.0, 'l2': 100.0} [0.5223713281611293]
2023-11-09 02:30:07 {'hist': 180, 'neurons': 12096.0, 'l2': 1000.0} [0.46407381515156637]
2023-11-09 02:30:13 {'hist': 180, 'neurons': 14112.0, 'l2': 1.0} [0.8441919508750639]
2023-11-09 02:30:19 {'hist': 180, 'neurons': 14112.0, 'l2': 10.0} [0.6394395616381879]
2023-11-09 02:30:25 {'hist': 180, 'neurons': 14112.0, 'l2': 100.0} [0.5146943102100213]
