2023-12-13 22:00:16 t1dms 7 svr svr DEC_8_2023 test None 30 1
2023-12-13 22:00:17 {'hist': 180, 'kernel': 'rbf', 'C': 0.01, 'epsilon': 0.001, 'gamma': 1e-05} [0.8555440054411453]
2023-12-13 22:00:51 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.01, 'gamma': 0.001} [0.23230869382397035]
2023-12-13 22:00:52 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 1e-05} [0.1839585391324336]
2023-12-13 22:00:53 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.0001} [0.17348822126206362]
2023-12-13 22:00:57 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.001} [0.22420065652917165]
2023-12-13 22:00:58 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683795e-05} [0.19207426702677788]
2023-12-13 22:00:58 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0316227766016838, 'gamma': 0.0001} [0.18092709645021138]
2023-12-13 22:00:59 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0316227766016838, 'gamma': 0.000316227766016838} [0.17773450547287195]
2023-12-13 22:00:59 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.1, 'gamma': 3.1622776601683795e-05} [0.19341311568317537]
2023-12-13 22:01:00 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.1, 'gamma': 0.0001} [0.18252468856118795]
2023-12-13 22:01:00 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.1, 'gamma': 0.000316227766016838} [0.17409166059321704]
2023-12-13 22:01:00 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.316227766016838, 'gamma': 3.1622776601683795e-05} [0.21069844861089965]
2023-12-13 22:01:01 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.316227766016838, 'gamma': 0.0001} [0.1979303270464858]
2023-12-13 22:01:01 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.316227766016838, 'gamma': 0.000316227766016838} [0.19053740308757264]
2023-12-13 22:01:02 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683795e-05} [0.17294774695622403]
2023-12-13 22:01:03 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0316227766016838, 'gamma': 0.0001} [0.17825260325653375]
2023-12-13 22:01:07 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0316227766016838, 'gamma': 0.000316227766016838} [0.18664794285651892]
2023-12-13 22:01:08 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 3.1622776601683795e-05} [0.1736677242972844]
2023-12-13 22:01:09 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.0001} [0.17348822126206362]
2023-12-13 22:01:11 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.000316227766016838} [0.19398561922342925]
2023-12-13 22:01:11 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.316227766016838, 'gamma': 3.1622776601683795e-05} [0.1897995702208902]
2023-12-13 22:01:11 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.316227766016838, 'gamma': 0.0001} [0.18585192040563783]
2023-12-13 22:01:11 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.316227766016838, 'gamma': 0.000316227766016838} [0.1862385921676555]
2023-12-13 22:01:19 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683795e-05} [0.1803772726723621]
2023-12-13 22:01:41 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0316227766016838, 'gamma': 0.0001} [0.19224503542024637]
2023-12-13 22:02:39 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0316227766016838, 'gamma': 0.000316227766016838} [0.23999057568255888]
2023-12-13 22:02:44 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.1, 'gamma': 3.1622776601683795e-05} [0.17368274089245397]
2023-12-13 22:02:55 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.1, 'gamma': 0.0001} [0.20788378797238843]
2023-12-13 22:03:28 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.1, 'gamma': 0.000316227766016838} [0.23813266434145197]
2023-12-13 22:03:28 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.316227766016838, 'gamma': 3.1622776601683795e-05} [0.18164967357638884]
2023-12-13 22:03:29 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.316227766016838, 'gamma': 0.0001} [0.1851651450279555]
2023-12-13 22:03:29 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.316227766016838, 'gamma': 0.000316227766016838} [0.19743013959560982]
2023-12-13 22:03:36 ({'RMSE': 10.642399553397443, 'MAPE': 6.171623167741014, 'MASE': 0.5382301734556151, 'TG': 25.0, 'CG_EGA_AP': 0.9738103508162557, 'CG_EGA_BE': 0.019381729767280306, 'CG_EGA_EP': 0.006807919416464051, 'CG_EGA_AP_hypo': 0.9475555555555555, 'CG_EGA_BE_hypo': 0.013333333333333332, 'CG_EGA_EP_hypo': 0.03911111111111111, 'CG_EGA_AP_eu': 0.9744999999999999, 'CG_EGA_BE_eu': 0.020999999999999998, 'CG_EGA_EP_eu': 0.0045000000000000005, 'CG_EGA_AP_hyper': 0.9783681214421251, 'CG_EGA_BE_hyper': 0.018216318785578747, 'CG_EGA_EP_hyper': 0.003415559772296015, 'P_EGA_A+B': 0.9969433831191387, 'P_EGA_A': 0.9889544980896143, 'P_EGA_B': 0.00798888502952414, 'P_EGA_C': 0.0, 'P_EGA_D': 0.0030566168808614097, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.976866967697117, 'R_EGA_A': 0.8165335185828413, 'R_EGA_B': 0.16033344911427577, 'R_EGA_uC': 0.008266759291420633, 'R_EGA_lC': 0.0035428968391802715, 'R_EGA_uD': 0.0017367141368530739, 'R_EGA_lD': 0.00583535949982633, 'R_EGA_uE': 0.0022924626606460573, 'R_EGA_lE': 0.0014588398749565822}, {'RMSE': 0.10129205890489375, 'MAPE': 0.03572388110400384, 'MASE': 0.004853759999241506, 'TG': 0.0, 'CG_EGA_AP': 0.002299818736678957, 'CG_EGA_BE': 0.0016643485308386165, 'CG_EGA_EP': 0.0008393918703434923, 'CG_EGA_AP_hypo': 0.007111111111111126, 'CG_EGA_BE_hypo': 1.734723475976807e-18, 'CG_EGA_EP_hypo': 0.007111111111111112, 'CG_EGA_AP_eu': 0.0010752906583803054, 'CG_EGA_BE_eu': 0.0009354143466934849, 'CG_EGA_EP_eu': 0.00024999999999999984, 'CG_EGA_AP_hyper': 0.003907260015554854, 'CG_EGA_BE_hyper': 0.0037183905013786385, 'CG_EGA_EP_hyper': 0.0007590132827324478, 'P_EGA_A+B': 0.0005557485237929732, 'P_EGA_A': 0.0005104876157241911, 'P_EGA_B': 0.0006213457387981354, 'P_EGA_C': 0.0, 'P_EGA_D': 0.0005557485237929837, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.0018717879243219935, 'R_EGA_A': 0.003370478491339546, 'R_EGA_B': 0.0032701916765376367, 'R_EGA_uC': 0.0009423174689996899, 'R_EGA_lC': 0.0005557485237929838, 'R_EGA_uD': 0.0005812157183286387, 'R_EGA_lD': 0.00025992757115484143, 'R_EGA_uE': 0.00017016253857472582, 'R_EGA_lE': 0.00034032507714945164})
