2023-12-13 16:25:03 t1dms 6 ffnn ffnn DEC_8_2023 test None 60 1
2023-12-13 16:25:03 Saved model's file: ./tmp/lstm_weights/3136127.pt
2023-12-13 16:25:06 70 [train] 0.22020900684098402 [valid] 0.20922285318374634
2023-12-13 16:25:06 71 [train] 0.21917921105133636 [valid] 0.20896703004837036
2023-12-13 16:25:06 72 [train] 0.21815635849322593 [valid] 0.2086765319108963
2023-12-13 16:25:06 73 [train] 0.2171392391125361 [valid] 0.20835691690444946
2023-12-13 16:25:06 74 [train] 0.21614241245247068 [valid] 0.20816047489643097
2023-12-13 16:25:06 75 [train] 0.2151580427640251 [valid] 0.20783080160617828
2023-12-13 16:25:06 76 [train] 0.21413519974088385 [valid] 0.20724378526210785
2023-12-13 16:25:06 77 [train] 0.2131519653346567 [valid] 0.20688681304454803
2023-12-13 16:25:06 78 [train] 0.21218107144037882 [valid] 0.20649453997612
2023-12-13 16:25:06 79 [train] 0.21120784759876274 [valid] 0.2060634344816208
2023-12-13 16:25:06 80 [train] 0.21021813176394927 [valid] 0.2055242508649826
2023-12-13 16:25:06 81 [train] 0.20924832427962906 [valid] 0.2050374150276184
2023-12-13 16:25:06 82 [train] 0.20829742832020634 [valid] 0.20459789037704468
2023-12-13 16:25:06 83 [train] 0.20734858543922505 [valid] 0.20412053167819977
2023-12-13 16:25:06 84 [train] 0.2064076577357593 [valid] 0.20382295548915863
2023-12-13 16:25:06 85 [train] 0.2054659196042589 [valid] 0.20355388522148132
2023-12-13 16:25:06 86 [train] 0.20452717851315225 [valid] 0.2032705694437027
2023-12-13 16:25:06 87 [train] 0.2036017526295923 [valid] 0.2030114084482193
2023-12-13 16:25:06 88 [train] 0.20267181714907997 [valid] 0.20261447131633759
2023-12-13 16:25:06 89 [train] 0.2018189960647197 [valid] 0.2021472305059433
2023-12-13 16:25:06 90 [train] 0.20090687084233477 [valid] 0.20183303952217102
2023-12-13 16:25:06 91 [train] 0.19987814713801658 [valid] 0.2013864517211914
2023-12-13 16:25:06 92 [train] 0.19899541379085608 [valid] 0.2011169195175171
2023-12-13 16:25:06 93 [train] 0.19802867133347762 [valid] 0.20077858865261078
2023-12-13 16:25:06 94 [train] 0.19711624830961227 [valid] 0.20045927166938782
2023-12-13 16:25:06 95 [train] 0.19619201385371743 [valid] 0.2000676840543747
2023-12-13 16:25:06 96 [train] 0.19529303101201853 [valid] 0.19948436319828033
2023-12-13 16:25:06 97 [train] 0.1943917620838398 [valid] 0.19911061227321625
2023-12-13 16:25:06 98 [train] 0.193506501969837 [valid] 0.19868873059749603
2023-12-13 16:25:06 99 [train] 0.19258998205796593 [valid] 0.1984556019306183
2023-12-13 16:25:07 100 [train] 0.19170713961301816 [valid] 0.19826728105545044
2023-12-13 16:25:07 101 [train] 0.1908145600575067 [valid] 0.1979871243238449
2023-12-13 16:25:07 102 [train] 0.1899568714378845 [valid] 0.1977110505104065
2023-12-13 16:25:07 103 [train] 0.1891436181696398 [valid] 0.19742567837238312
2023-12-13 16:25:07 104 [train] 0.18821007780553328 [valid] 0.19704943895339966
2023-12-13 16:25:07 105 [train] 0.18751256935121047 [valid] 0.19672547280788422
2023-12-13 16:25:07 106 [train] 0.18657097176072143 [valid] 0.19635339081287384
2023-12-13 16:25:07 107 [train] 0.18571520565698543 [valid] 0.19594410061836243
2023-12-13 16:25:07 108 [train] 0.1848961819140684 [valid] 0.19583027064800262
2023-12-13 16:25:07 109 [train] 0.18405879151430868 [valid] 0.1954835057258606
2023-12-13 16:25:07 110 [train] 0.18324631381602513 [valid] 0.195350781083107
2023-12-13 16:25:07 111 [train] 0.18237616086289996 [valid] 0.19494178891181946
2023-12-13 16:25:07 112 [train] 0.18157868548518136 [valid] 0.19467608630657196
2023-12-13 16:25:07 113 [train] 0.18076014456649622 [valid] 0.1943792700767517
2023-12-13 16:25:07 114 [train] 0.18002743819462402 [valid] 0.1941845864057541
2023-12-13 16:25:07 115 [train] 0.17918531463614532 [valid] 0.19412538409233093
2023-12-13 16:25:07 116 [train] 0.17857591501836265 [valid] 0.1939476877450943
2023-12-13 16:25:07 117 [train] 0.17764113124992167 [valid] 0.19334308803081512
2023-12-13 16:25:07 118 [train] 0.17695536313667184 [valid] 0.19311712682247162
2023-12-13 16:25:07 119 [train] 0.17615439423492976 [valid] 0.19301171600818634
2023-12-13 16:25:07 120 [train] 0.17538350696365038 [valid] 0.1925719529390335
2023-12-13 16:25:07 121 [train] 0.17469042836732807 [valid] 0.19222873449325562
2023-12-13 16:25:07 122 [train] 0.17390769791035426 [valid] 0.19177740812301636
2023-12-13 16:25:07 123 [train] 0.1733187824221594 [valid] 0.1915605664253235
2023-12-13 16:25:07 124 [train] 0.17248442622699908 [valid] 0.19098539650440216
2023-12-13 16:25:07 125 [train] 0.17181101561124837 [valid] 0.19071313738822937
2023-12-13 16:25:07 126 [train] 0.17110545321234635 [valid] 0.1905786693096161
2023-12-13 16:25:07 127 [train] 0.17043416698773703 [valid] 0.19044387340545654
2023-12-13 16:25:07 EarlyStopping counter: 1 out of 100
2023-12-13 16:25:07 128 [train] 0.16980196806114345 [valid] 0.19051268696784973
2023-12-13 16:25:07 129 [train] 0.1691141657619959 [valid] 0.19004911184310913
2023-12-13 16:25:07 130 [train] 0.16850880471368632 [valid] 0.18940523266792297
2023-12-13 16:25:07 131 [train] 0.1678347796911285 [valid] 0.18894676864147186
2023-12-13 16:25:07 132 [train] 0.16730980517431385 [valid] 0.18875405192375183
2023-12-13 16:25:07 133 [train] 0.1666170097887516 [valid] 0.18831618130207062
2023-12-13 16:25:07 134 [train] 0.1660119830852463 [valid] 0.18820564448833466
2023-12-13 16:25:08 EarlyStopping counter: 1 out of 100
2023-12-13 16:25:08 135 [train] 0.16548123955726624 [valid] 0.18827125430107117
2023-12-13 16:25:08 136 [train] 0.16484710525366522 [valid] 0.187968447804451
2023-12-13 16:25:08 137 [train] 0.16427701591913188 [valid] 0.18777421116828918
2023-12-13 16:25:08 138 [train] 0.16377939376980066 [valid] 0.18772763013839722
2023-12-13 16:25:08 139 [train] 0.16319266329741194 [valid] 0.18751730024814606
2023-12-13 16:25:08 140 [train] 0.16266444990677492 [valid] 0.187120258808136
2023-12-13 16:25:08 141 [train] 0.16218769811980782 [valid] 0.1869586855173111
2023-12-13 16:25:08 142 [train] 0.1616527500251929 [valid] 0.18651075661182404
2023-12-13 16:25:08 143 [train] 0.1611715964529486 [valid] 0.18608732521533966
2023-12-13 16:25:08 144 [train] 0.16068053090324005 [valid] 0.1859963834285736
2023-12-13 16:25:08 EarlyStopping counter: 1 out of 100
2023-12-13 16:25:08 145 [train] 0.16022019957502684 [valid] 0.18608874082565308
2023-12-13 16:25:08 146 [train] 0.15975903440266848 [valid] 0.18591471016407013
2023-12-13 16:25:08 147 [train] 0.1593076785405477 [valid] 0.18562112748622894
2023-12-13 16:25:08 148 [train] 0.15887499786913395 [valid] 0.18533749878406525
2023-12-13 16:25:08 149 [train] 0.15843810597878127 [valid] 0.18521690368652344
2023-12-13 16:25:08 150 [train] 0.15803875468139136 [valid] 0.18493805825710297
2023-12-13 16:25:08 151 [train] 0.15763240684533403 [valid] 0.18459953367710114
2023-12-13 16:25:08 152 [train] 0.1572970730651702 [valid] 0.1843293458223343
2023-12-13 16:25:08 EarlyStopping counter: 1 out of 100
2023-12-13 16:25:08 153 [train] 0.1568979417373027 [valid] 0.18434341251850128
2023-12-13 16:25:08 154 [train] 0.15650811538632428 [valid] 0.1840738207101822
2023-12-13 16:25:08 155 [train] 0.15620443468824738 [valid] 0.18360424041748047
2023-12-13 16:25:08 EarlyStopping counter: 1 out of 100
2023-12-13 16:25:08 156 [train] 0.15575360218506484 [valid] 0.1838347613811493
2023-12-13 16:25:08 EarlyStopping counter: 2 out of 100
2023-12-13 16:25:08 157 [train] 0.155436099595612 [valid] 0.18381674587726593
2023-12-13 16:25:08 158 [train] 0.15507635199243114 [valid] 0.18358652293682098
2023-12-13 16:25:08 159 [train] 0.15478997877133743 [valid] 0.18349899351596832
2023-12-13 16:25:08 160 [train] 0.15451504028446617 [valid] 0.1833658665418625
2023-12-13 16:25:08 161 [train] 0.15411112847782316 [valid] 0.18226531147956848
2023-12-13 16:25:08 162 [train] 0.15390794462568702 [valid] 0.18159744143486023
2023-12-13 16:25:08 EarlyStopping counter: 1 out of 100
2023-12-13 16:25:08 163 [train] 0.15361163153180055 [valid] 0.18198251724243164
2023-12-13 16:25:08 EarlyStopping counter: 2 out of 100
2023-12-13 16:25:08 164 [train] 0.15325215081906035 [valid] 0.1819123476743698
2023-12-13 16:25:08 EarlyStopping counter: 3 out of 100
2023-12-13 16:25:08 165 [train] 0.15298616163255202 [valid] 0.1819201111793518
2023-12-13 16:25:08 EarlyStopping counter: 4 out of 100
2023-12-13 16:25:08 166 [train] 0.15266899813321375 [valid] 0.18211416900157928
2023-12-13 16:25:08 EarlyStopping counter: 5 out of 100
2023-12-13 16:25:08 167 [train] 0.15237300754303024 [valid] 0.18207260966300964
2023-12-13 16:25:08 EarlyStopping counter: 6 out of 100
2023-12-13 16:25:08 168 [train] 0.15211043338335695 [valid] 0.18187583982944489
2023-12-13 16:25:09 169 [train] 0.1518564805211056 [valid] 0.18144291639328003
2023-12-13 16:25:09 EarlyStopping counter: 1 out of 100
2023-12-13 16:25:09 170 [train] 0.15160954752493472 [valid] 0.18149229884147644
2023-12-13 16:25:09 171 [train] 0.15134999000777802 [valid] 0.18133874237537384
2023-12-13 16:25:09 172 [train] 0.1511016861934747 [valid] 0.1810380518436432
2023-12-13 16:25:09 EarlyStopping counter: 1 out of 100
2023-12-13 16:25:09 173 [train] 0.1508881069631094 [valid] 0.18117284774780273
2023-12-13 16:25:09 EarlyStopping counter: 2 out of 100
2023-12-13 16:25:09 174 [train] 0.15064636161107392 [valid] 0.18113496899604797
2023-12-13 16:25:09 EarlyStopping counter: 3 out of 100
2023-12-13 16:25:09 175 [train] 0.15041131814498276 [valid] 0.18105918169021606
2023-12-13 16:25:09 176 [train] 0.1501743836505782 [valid] 0.18095293641090393
2023-12-13 16:25:09 EarlyStopping counter: 1 out of 100
2023-12-13 16:25:09 177 [train] 0.15005986055447942 [valid] 0.1810552030801773
2023-12-13 16:25:09 178 [train] 0.1497568411841279 [valid] 0.18059226870536804
2023-12-13 16:25:09 179 [train] 0.14953661390713283 [valid] 0.1805047243833542
2023-12-13 16:25:09 180 [train] 0.14930735954216548 [valid] 0.18014594912528992
2023-12-13 16:25:09 181 [train] 0.1491318815609529 [valid] 0.17973798513412476
2023-12-13 16:25:09 EarlyStopping counter: 1 out of 100
2023-12-13 16:25:09 182 [train] 0.1489423696129095 [valid] 0.17978166043758392
2023-12-13 16:25:09 EarlyStopping counter: 2 out of 100
2023-12-13 16:25:09 183 [train] 0.1489055682239788 [valid] 0.1805088073015213
2023-12-13 16:25:09 EarlyStopping counter: 3 out of 100
2023-12-13 16:25:09 184 [train] 0.14857314864084833 [valid] 0.17977195978164673
2023-12-13 16:25:09 185 [train] 0.1483814310548561 [valid] 0.1795995533466339
2023-12-13 16:25:09 EarlyStopping counter: 1 out of 100
2023-12-13 16:25:09 186 [train] 0.14816653120908 [valid] 0.1797671616077423
2023-12-13 16:25:09 EarlyStopping counter: 2 out of 100
2023-12-13 16:25:09 187 [train] 0.14796368281046549 [valid] 0.179642915725708
2023-12-13 16:25:09 188 [train] 0.1477847040763923 [valid] 0.17942993342876434
2023-12-13 16:25:09 189 [train] 0.14758903001035964 [valid] 0.1793401837348938
2023-12-13 16:25:09 EarlyStopping counter: 1 out of 100
2023-12-13 16:25:09 190 [train] 0.1474131919621002 [valid] 0.17943961918354034
2023-12-13 16:25:09 EarlyStopping counter: 2 out of 100
2023-12-13 16:25:09 191 [train] 0.14725427737548238 [valid] 0.17977778613567352
2023-12-13 16:25:09 EarlyStopping counter: 3 out of 100
2023-12-13 16:25:09 192 [train] 0.14713521235223329 [valid] 0.17981712520122528
2023-12-13 16:25:09 193 [train] 0.1470165267320616 [valid] 0.17912422120571136
2023-12-13 16:25:09 EarlyStopping counter: 1 out of 100
2023-12-13 16:25:09 194 [train] 0.14676203121919007 [valid] 0.17940327525138855
2023-12-13 16:25:09 EarlyStopping counter: 2 out of 100
2023-12-13 16:25:09 195 [train] 0.14655281811775195 [valid] 0.17931267619132996
2023-12-13 16:25:09 EarlyStopping counter: 3 out of 100
2023-12-13 16:25:09 196 [train] 0.14642243113900935 [valid] 0.17932197451591492
2023-12-13 16:25:09 EarlyStopping counter: 4 out of 100
2023-12-13 16:25:09 197 [train] 0.14626116833339134 [valid] 0.179294154047966
2023-12-13 16:25:09 198 [train] 0.14612715948550475 [valid] 0.17848460376262665
2023-12-13 16:25:09 199 [train] 0.14603596251635326 [valid] 0.1782168447971344
2023-12-13 16:25:09 EarlyStopping counter: 1 out of 100
2023-12-13 16:25:09 200 [train] 0.14580786631753048 [valid] 0.1788022518157959
2023-12-13 16:25:09 EarlyStopping counter: 2 out of 100
2023-12-13 16:25:09 201 [train] 0.14561366272114573 [valid] 0.1784317046403885
2023-12-13 16:25:09 EarlyStopping counter: 3 out of 100
2023-12-13 16:25:09 202 [train] 0.1454987592241239 [valid] 0.1786765605211258
2023-12-13 16:25:09 EarlyStopping counter: 4 out of 100
2023-12-13 16:25:09 203 [train] 0.14532713312655687 [valid] 0.17846381664276123
2023-12-13 16:25:10 EarlyStopping counter: 5 out of 100
2023-12-13 16:25:10 204 [train] 0.14527941339959702 [valid] 0.17896318435668945
2023-12-13 16:25:10 EarlyStopping counter: 6 out of 100
2023-12-13 16:25:10 205 [train] 0.1451099549109737 [valid] 0.17942699790000916
2023-12-13 16:25:10 EarlyStopping counter: 7 out of 100
2023-12-13 16:25:10 206 [train] 0.14496944272624596 [valid] 0.1791384220123291
2023-12-13 16:25:10 EarlyStopping counter: 8 out of 100
2023-12-13 16:25:10 207 [train] 0.14533116256019898 [valid] 0.17846877872943878
2023-12-13 16:25:10 EarlyStopping counter: 9 out of 100
2023-12-13 16:25:10 208 [train] 0.1447670990157695 [valid] 0.17918412387371063
2023-12-13 16:25:10 EarlyStopping counter: 10 out of 100
2023-12-13 16:25:10 209 [train] 0.14456643620949416 [valid] 0.17885349690914154
2023-12-13 16:25:10 EarlyStopping counter: 11 out of 100
2023-12-13 16:25:10 210 [train] 0.14437579470021383 [valid] 0.17866447567939758
2023-12-13 16:25:10 211 [train] 0.1441933027291227 [valid] 0.1779647320508957
2023-12-13 16:25:10 212 [train] 0.1440882465491692 [valid] 0.1773889809846878
2023-12-13 16:25:10 EarlyStopping counter: 1 out of 100
2023-12-13 16:25:10 213 [train] 0.14394365592549244 [valid] 0.17750020325183868
2023-12-13 16:25:10 EarlyStopping counter: 2 out of 100
2023-12-13 16:25:10 214 [train] 0.1438159147454869 [valid] 0.17803260684013367
2023-12-13 16:25:10 EarlyStopping counter: 3 out of 100
2023-12-13 16:25:10 215 [train] 0.14366649454903035 [valid] 0.17827458679676056
2023-12-13 16:25:10 EarlyStopping counter: 4 out of 100
2023-12-13 16:25:10 216 [train] 0.14356164283873069 [valid] 0.17822109162807465
2023-12-13 16:25:10 EarlyStopping counter: 5 out of 100
2023-12-13 16:25:10 217 [train] 0.14344127693523964 [valid] 0.17800767719745636
2023-12-13 16:25:10 EarlyStopping counter: 6 out of 100
2023-12-13 16:25:10 218 [train] 0.1433243535547739 [valid] 0.1784287393093109
2023-12-13 16:25:10 EarlyStopping counter: 7 out of 100
2023-12-13 16:25:10 219 [train] 0.14317785287719398 [valid] 0.1785944104194641
2023-12-13 16:25:10 EarlyStopping counter: 8 out of 100
2023-12-13 16:25:10 220 [train] 0.14309866070037797 [valid] 0.178630992770195
2023-12-13 16:25:10 EarlyStopping counter: 9 out of 100
2023-12-13 16:25:10 221 [train] 0.14298244827382622 [valid] 0.1784147471189499
2023-12-13 16:25:10 EarlyStopping counter: 10 out of 100
2023-12-13 16:25:10 222 [train] 0.14282378549909308 [valid] 0.17776137590408325
2023-12-13 16:25:10 EarlyStopping counter: 11 out of 100
2023-12-13 16:25:10 223 [train] 0.1428557007263104 [valid] 0.178258016705513
2023-12-13 16:25:10 EarlyStopping counter: 12 out of 100
2023-12-13 16:25:10 224 [train] 0.14263945831251995 [valid] 0.1782507598400116
2023-12-13 16:25:10 EarlyStopping counter: 13 out of 100
2023-12-13 16:25:10 225 [train] 0.14262323782202743 [valid] 0.17775490880012512
2023-12-13 16:25:10 EarlyStopping counter: 14 out of 100
2023-12-13 16:25:10 226 [train] 0.14239116806891702 [valid] 0.17800839245319366
2023-12-13 16:25:10 EarlyStopping counter: 15 out of 100
2023-12-13 16:25:10 227 [train] 0.1422449096682526 [valid] 0.17786617577075958
2023-12-13 16:25:10 EarlyStopping counter: 16 out of 100
2023-12-13 16:25:10 228 [train] 0.14210522848935353 [valid] 0.1781643033027649
2023-12-13 16:25:10 EarlyStopping counter: 17 out of 100
2023-12-13 16:25:10 229 [train] 0.1420451102867013 [valid] 0.17852377891540527
2023-12-13 16:25:10 EarlyStopping counter: 18 out of 100
2023-12-13 16:25:10 230 [train] 0.14189548803759472 [valid] 0.17831836640834808
2023-12-13 16:25:10 EarlyStopping counter: 19 out of 100
2023-12-13 16:25:10 231 [train] 0.14189656278384583 [valid] 0.17802837491035461
2023-12-13 16:25:10 EarlyStopping counter: 20 out of 100
2023-12-13 16:25:10 232 [train] 0.14166382642551548 [valid] 0.17823566496372223
2023-12-13 16:25:10 EarlyStopping counter: 21 out of 100
2023-12-13 16:25:10 233 [train] 0.14156221713693368 [valid] 0.17825759947299957
2023-12-13 16:25:10 EarlyStopping counter: 22 out of 100
2023-12-13 16:25:10 234 [train] 0.14154489227526246 [valid] 0.1782342940568924
2023-12-13 16:25:10 EarlyStopping counter: 23 out of 100
2023-12-13 16:25:10 235 [train] 0.14148135962230818 [valid] 0.17839187383651733
2023-12-13 16:25:10 EarlyStopping counter: 24 out of 100
2023-12-13 16:25:10 236 [train] 0.14132770816130297 [valid] 0.17790763080120087
2023-12-13 16:25:10 EarlyStopping counter: 25 out of 100
2023-12-13 16:25:10 237 [train] 0.14135169047152712 [valid] 0.1782391220331192
2023-12-13 16:25:10 EarlyStopping counter: 26 out of 100
2023-12-13 16:25:10 238 [train] 0.1412101255375005 [valid] 0.17970462143421173
2023-12-13 16:25:11 EarlyStopping counter: 27 out of 100
2023-12-13 16:25:11 239 [train] 0.14098592506100735 [valid] 0.17902538180351257
2023-12-13 16:25:11 EarlyStopping counter: 28 out of 100
2023-12-13 16:25:11 240 [train] 0.14099314556057965 [valid] 0.1779361367225647
2023-12-13 16:25:11 EarlyStopping counter: 29 out of 100
2023-12-13 16:25:11 241 [train] 0.14075843213746944 [valid] 0.1779962033033371
2023-12-13 16:25:11 EarlyStopping counter: 30 out of 100
2023-12-13 16:25:11 242 [train] 0.1406570646823162 [valid] 0.17800386250019073
2023-12-13 16:25:11 EarlyStopping counter: 31 out of 100
2023-12-13 16:25:11 243 [train] 0.1405522869899869 [valid] 0.17788879573345184
2023-12-13 16:25:11 EarlyStopping counter: 32 out of 100
2023-12-13 16:25:11 244 [train] 0.1404507831625995 [valid] 0.17803417146205902
2023-12-13 16:25:11 EarlyStopping counter: 33 out of 100
2023-12-13 16:25:11 245 [train] 0.14036635699726285 [valid] 0.17811335623264313
2023-12-13 16:25:11 EarlyStopping counter: 34 out of 100
2023-12-13 16:25:11 246 [train] 0.14027198679035618 [valid] 0.17785422503948212
2023-12-13 16:25:11 EarlyStopping counter: 35 out of 100
2023-12-13 16:25:11 247 [train] 0.14017552372422956 [valid] 0.17813996970653534
2023-12-13 16:25:11 EarlyStopping counter: 36 out of 100
2023-12-13 16:25:11 248 [train] 0.14009637824658835 [valid] 0.17827792465686798
2023-12-13 16:25:11 EarlyStopping counter: 37 out of 100
2023-12-13 16:25:11 249 [train] 0.14003388991668111 [valid] 0.17834371328353882
2023-12-13 16:25:11 EarlyStopping counter: 38 out of 100
2023-12-13 16:25:11 250 [train] 0.13998836105955498 [valid] 0.17765647172927856
2023-12-13 16:25:11 EarlyStopping counter: 39 out of 100
2023-12-13 16:25:11 251 [train] 0.13986257272994235 [valid] 0.17748482525348663
2023-12-13 16:25:11 EarlyStopping counter: 40 out of 100
2023-12-13 16:25:11 252 [train] 0.13977929359922805 [valid] 0.17857156693935394
2023-12-13 16:25:11 EarlyStopping counter: 41 out of 100
2023-12-13 16:25:11 253 [train] 0.1396961377578832 [valid] 0.17886535823345184
2023-12-13 16:25:11 EarlyStopping counter: 42 out of 100
2023-12-13 16:25:11 254 [train] 0.13966453603158394 [valid] 0.17847734689712524
2023-12-13 16:25:11 EarlyStopping counter: 43 out of 100
2023-12-13 16:25:11 255 [train] 0.1394811071278084 [valid] 0.1789977252483368
2023-12-13 16:25:11 EarlyStopping counter: 44 out of 100
2023-12-13 16:25:11 256 [train] 0.13949779540832555 [valid] 0.17904725670814514
2023-12-13 16:25:11 EarlyStopping counter: 45 out of 100
2023-12-13 16:25:11 257 [train] 0.13943098161724352 [valid] 0.17775686085224152
2023-12-13 16:25:11 EarlyStopping counter: 46 out of 100
2023-12-13 16:25:11 258 [train] 0.1393180609725061 [valid] 0.17826469242572784
2023-12-13 16:25:11 EarlyStopping counter: 47 out of 100
2023-12-13 16:25:11 259 [train] 0.13911935837850684 [valid] 0.17815499007701874
2023-12-13 16:25:11 EarlyStopping counter: 48 out of 100
2023-12-13 16:25:11 260 [train] 0.13905859507975124 [valid] 0.17806528508663177
2023-12-13 16:25:11 EarlyStopping counter: 49 out of 100
2023-12-13 16:25:11 261 [train] 0.13926421813223333 [valid] 0.17913931608200073
2023-12-13 16:25:11 EarlyStopping counter: 50 out of 100
