2023-12-14 20:44:43 t1dms 3 gp gp DEC_8_2023 test None 30 1
2023-12-14 20:44:43 {'hist': 180, 'alpha': 0.001, 'sigma_0': 1.0} [0.2589135495804817]
2023-12-14 20:44:44 {'hist': 180, 'alpha': 0.01, 'sigma_0': 1.0} [0.2587231320472911]
2023-12-14 20:44:44 {'hist': 180, 'alpha': 0.1, 'sigma_0': 1.0} [0.25894888734159394]
2023-12-14 20:44:45 {'hist': 180, 'alpha': 1.0, 'sigma_0': 1.0} [0.2643987585640148]
2023-12-14 20:44:45 {'hist': 180, 'alpha': 10.0, 'sigma_0': 1.0} [0.2745809148367377]
2023-12-14 20:44:46 {'hist': 180, 'alpha': 100.0, 'sigma_0': 1.0} [0.28880998803224334]
2023-12-14 20:44:46 {'hist': 180, 'alpha': 0.0031622776601683794, 'sigma_0': 1.0} [0.25885806602196704]
2023-12-14 20:44:47 {'hist': 180, 'alpha': 0.01, 'sigma_0': 1.0} [0.2587231320472911]
2023-12-14 20:44:47 {'hist': 180, 'alpha': 0.0316227766016838, 'sigma_0': 1.0} [0.2585596769758505]
2023-12-14 20:44:48 {'hist': 180, 'alpha': 0.10000000000000002, 'sigma_0': 1.0} [0.25894888734159394]
2023-12-14 20:44:51 ({'RMSE': 8.77689337133259, 'MAPE': 5.07059063143799, 'MASE': 0.6323868071634993, 'TG': 20.0, 'CG_EGA_AP': 0.9598471691559569, 'CG_EGA_BE': 0.03285863146926016, 'CG_EGA_EP': 0.00729419937478291, 'CG_EGA_AP_hypo': 0.6470588235294118, 'CG_EGA_BE_hypo': 0.023529411764705882, 'CG_EGA_EP_hypo': 0.3294117647058824, 'CG_EGA_AP_eu': 0.9690140845070422, 'CG_EGA_BE_eu': 0.027920463960231984, 'CG_EGA_EP_eu': 0.0030654515327257666, 'CG_EGA_AP_hyper': 0.9331786542923434, 'CG_EGA_BE_hyper': 0.06125290023201857, 'CG_EGA_EP_hyper': 0.005568445475638051, 'P_EGA_A+B': 0.9964571031608198, 'P_EGA_A': 0.9916637721431052, 'P_EGA_B': 0.004793331017714484, 'P_EGA_C': 0.0, 'P_EGA_D': 0.0035428968391802707, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.9626259117749217, 'R_EGA_A': 0.7229593608891977, 'R_EGA_B': 0.23966655088572422, 'R_EGA_uC': 0.014032650225772835, 'R_EGA_lC': 0.01618617575547065, 'R_EGA_uD': 0.0010420284821118443, 'R_EGA_lD': 0.0024313997915943034, 'R_EGA_uE': 0.002014588398749566, 'R_EGA_lE': 0.001667245571378951}, {'RMSE': 0.030979714509033345, 'MAPE': 0.011146525399459305, 'MASE': 0.0015615553891925524, 'TG': 0.0, 'CG_EGA_AP': 0.0019599494240591596, 'CG_EGA_BE': 0.0020677841008874226, 'CG_EGA_EP': 0.0003804950034770169, 'CG_EGA_AP_hypo': 0.018601633295108118, 'CG_EGA_BE_hypo': 0.011764705882352941, 'CG_EGA_EP_hypo': 0.022009749333964365, 'CG_EGA_AP_eu': 0.0019145352126414862, 'CG_EGA_BE_eu': 0.0017884865903001574, 'CG_EGA_EP_eu': 0.0003314001657000827, 'CG_EGA_AP_hyper': 0.005942574698313544, 'CG_EGA_BE_hyper': 0.006328622597209213, 'CG_EGA_EP_hyper': 0.0018561484918793501, 'P_EGA_A+B': 0.0002599275711548696, 'P_EGA_A': 0.00031067286939909445, 'P_EGA_B': 0.0001389371309482457, 'P_EGA_C': 0.0, 'P_EGA_D': 0.0002599275711548413, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.002136652518128493, 'R_EGA_A': 0.004489196087920414, 'R_EGA_B': 0.002717277834749286, 'R_EGA_uC': 0.0008393918703434923, 'R_EGA_lC': 0.001195182392086506, 'R_EGA_uD': 0.0002196788926827634, 'R_EGA_lD': 0.00031067286939906767, 'R_EGA_uE': 0.0002599275711548413, 'R_EGA_lE': 0.0002599275711548413})
