2023-12-14 20:47:53 t1dms 7 gp gp DEC_8_2023 test None 30 1
2023-12-14 20:47:53 {'hist': 180, 'alpha': 0.001, 'sigma_0': 1.0} [0.16593879246985496]
2023-12-14 20:47:54 {'hist': 180, 'alpha': 0.01, 'sigma_0': 1.0} [0.166343281137086]
2023-12-14 20:47:54 {'hist': 180, 'alpha': 0.1, 'sigma_0': 1.0} [0.1695200192980627]
2023-12-14 20:47:55 {'hist': 180, 'alpha': 1.0, 'sigma_0': 1.0} [0.17664789203168355]
2023-12-14 20:47:55 {'hist': 180, 'alpha': 10.0, 'sigma_0': 1.0} [0.18648758204474183]
2023-12-14 20:47:55 {'hist': 180, 'alpha': 100.0, 'sigma_0': 1.0} [0.19923308749261473]
2023-12-14 20:47:56 {'hist': 180, 'alpha': 0.00031622776601683794, 'sigma_0': 1.0} [0.1659154440730133]
2023-12-14 20:47:56 {'hist': 180, 'alpha': 0.001, 'sigma_0': 1.0} [0.16593879246985496]
2023-12-14 20:47:57 {'hist': 180, 'alpha': 0.0031622776601683794, 'sigma_0': 1.0} [0.16602333166137573]
2023-12-14 20:47:57 {'hist': 180, 'alpha': 0.010000000000000002, 'sigma_0': 1.0} [0.166343281137086]
2023-12-14 20:48:01 ({'RMSE': 9.737581800487662, 'MAPE': 5.654908757643126, 'MASE': 0.48768225317328834, 'TG': 25.0, 'CG_EGA_AP': 0.9255296978117402, 'CG_EGA_BE': 0.059881903438694, 'CG_EGA_EP': 0.014588398749565823, 'CG_EGA_AP_hypo': 0.9022222222222223, 'CG_EGA_BE_hypo': 0.06577777777777778, 'CG_EGA_EP_hypo': 0.032, 'CG_EGA_AP_eu': 0.931125, 'CG_EGA_BE_eu': 0.05625, 'CG_EGA_EP_eu': 0.012625, 'CG_EGA_AP_hyper': 0.9220113851992409, 'CG_EGA_BE_hyper': 0.06413662239089184, 'CG_EGA_EP_hyper': 0.013851992409867172, 'P_EGA_A+B': 0.9976380687738798, 'P_EGA_A': 0.9938867662382771, 'P_EGA_B': 0.0037513025356026393, 'P_EGA_C': 0.0, 'P_EGA_D': 0.0023619312261201806, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.927683223341438, 'R_EGA_A': 0.6452935046891282, 'R_EGA_B': 0.28238971865230983, 'R_EGA_uC': 0.024244529350468915, 'R_EGA_lC': 0.028273706147968047, 'R_EGA_uD': 0.002848211184439041, 'R_EGA_lD': 0.004515456755817992, 'R_EGA_uE': 0.006043765196248698, 'R_EGA_lE': 0.006391108023619312}, {'RMSE': 0.04486781499955817, 'MAPE': 0.030831150301549475, 'MASE': 0.0028836430614044505, 'TG': 0.0, 'CG_EGA_AP': 0.003180416295174593, 'CG_EGA_BE': 0.002452151801976072, 'CG_EGA_EP': 0.0007920635117048542, 'CG_EGA_AP_hypo': 0.004868644955601468, 'CG_EGA_BE_hypo': 0.00435464843161454, 'CG_EGA_EP_hypo': 0.003325917677132392, 'CG_EGA_AP_eu': 0.003097377923340968, 'CG_EGA_BE_eu': 0.002468552207266437, 'CG_EGA_EP_eu': 0.0007288689868556624, 'CG_EGA_AP_hyper': 0.003253591688706316, 'CG_EGA_BE_hyper': 0.002723472503682604, 'CG_EGA_EP_hyper': 0.0007590132827324473, 'P_EGA_A+B': 0.0002599275711548697, 'P_EGA_A': 0.0007152226565465363, 'P_EGA_B': 0.0005104876157241775, 'P_EGA_C': 0.0, 'P_EGA_D': 0.0002599275711548413, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.0030072748623707264, 'R_EGA_A': 0.004879641355702939, 'R_EGA_B': 0.002355793672499231, 'R_EGA_uC': 0.0008336227856894766, 'R_EGA_lC': 0.0017656498822006014, 'R_EGA_uD': 0.0004608023328038068, 'R_EGA_lD': 0.0003804950034770171, 'R_EGA_uE': 0.00047115873449984485, 'R_EGA_lE': 0.0005643652938267426})
