2023-11-06 22:35:34 ohio 563 elm elm NOV_3_2023 test None 120 1
2023-11-06 22:35:43 {'hist': 180, 'neurons': 2016.0, 'l2': 1.0} [1.2739940573657367]
2023-11-06 22:35:44 {'hist': 180, 'neurons': 2016.0, 'l2': 10.0} [1.2522913804481846]
2023-11-06 22:35:44 {'hist': 180, 'neurons': 2016.0, 'l2': 100.0} [1.186666321351669]
2023-11-06 22:35:44 {'hist': 180, 'neurons': 2016.0, 'l2': 1000.0} [1.1562475092902962]
2023-11-06 22:35:46 {'hist': 180, 'neurons': 4032.0, 'l2': 1.0} [1.6256507532597895]
2023-11-06 22:35:47 {'hist': 180, 'neurons': 4032.0, 'l2': 10.0} [1.4293100968190273]
2023-11-06 22:35:48 {'hist': 180, 'neurons': 4032.0, 'l2': 100.0} [1.207377887981747]
2023-11-06 22:35:50 {'hist': 180, 'neurons': 4032.0, 'l2': 1000.0} [1.1494363377926198]
2023-11-06 22:35:52 {'hist': 180, 'neurons': 6048.0, 'l2': 1.0} [2.3269382790756645]
2023-11-06 22:35:55 {'hist': 180, 'neurons': 6048.0, 'l2': 10.0} [1.566166449165228]
2023-11-06 22:35:58 {'hist': 180, 'neurons': 6048.0, 'l2': 100.0} [1.227326049394404]
2023-11-06 22:36:00 {'hist': 180, 'neurons': 6048.0, 'l2': 1000.0} [1.1518160848702332]
2023-11-06 22:36:05 {'hist': 180, 'neurons': 8064.0, 'l2': 1.0} [2.4170812130717723]
2023-11-06 22:36:09 {'hist': 180, 'neurons': 8064.0, 'l2': 10.0} [1.5463590056967478]
2023-11-06 22:36:14 {'hist': 180, 'neurons': 8064.0, 'l2': 100.0} [1.2333739329163447]
2023-11-06 22:36:19 {'hist': 180, 'neurons': 8064.0, 'l2': 1000.0} [1.1502346693531487]
2023-11-06 22:36:24 {'hist': 180, 'neurons': 10080.0, 'l2': 1.0} [2.3876202558903383]
2023-11-06 22:36:30 {'hist': 180, 'neurons': 10080.0, 'l2': 10.0} [1.526750594679598]
2023-11-06 22:36:36 {'hist': 180, 'neurons': 10080.0, 'l2': 100.0} [1.2221886760339142]
2023-11-06 22:36:42 {'hist': 180, 'neurons': 10080.0, 'l2': 1000.0} [1.1440495111738846]
2023-11-06 22:36:49 {'hist': 180, 'neurons': 12096.0, 'l2': 1.0} [2.20607263551998]
2023-11-06 22:36:56 {'hist': 180, 'neurons': 12096.0, 'l2': 10.0} [1.4859468624159653]
2023-11-06 22:37:03 {'hist': 180, 'neurons': 12096.0, 'l2': 100.0} [1.2249159403227492]
2023-11-06 22:37:10 {'hist': 180, 'neurons': 12096.0, 'l2': 1000.0} [1.1460086465379244]
2023-11-06 22:37:18 {'hist': 180, 'neurons': 14112.0, 'l2': 1.0} [2.1567138460724076]
2023-11-06 22:37:27 {'hist': 180, 'neurons': 14112.0, 'l2': 10.0} [1.4725623091881166]
2023-11-06 22:37:35 {'hist': 180, 'neurons': 14112.0, 'l2': 100.0} [1.220063637098104]
2023-11-06 22:37:43 {'hist': 180, 'neurons': 14112.0, 'l2': 1000.0} [1.1449092536127539]
2023-11-06 22:37:53 {'hist': 180, 'neurons': 16128.0, 'l2': 1.0} [2.046747334306298]
2023-11-06 22:38:02 {'hist': 180, 'neurons': 16128.0, 'l2': 10.0} [1.4268483155220735]
2023-11-06 22:38:12 {'hist': 180, 'neurons': 16128.0, 'l2': 100.0} [1.207255277917924]
2023-11-06 22:38:21 {'hist': 180, 'neurons': 16128.0, 'l2': 1000.0} [1.1413607879584473]
2023-11-06 22:38:32 {'hist': 180, 'neurons': 18144.0, 'l2': 1.0} [2.075482910608555]
2023-11-06 22:38:42 {'hist': 180, 'neurons': 18144.0, 'l2': 10.0} [1.4578212669748276]
2023-11-06 22:38:52 {'hist': 180, 'neurons': 18144.0, 'l2': 100.0} [1.2328201988420093]
2023-11-06 22:39:03 {'hist': 180, 'neurons': 18144.0, 'l2': 1000.0} [1.1496202017993646]
2023-11-06 22:39:14 {'hist': 180, 'neurons': 20160.0, 'l2': 1.0} [2.0103149076439286]
2023-11-06 22:39:25 {'hist': 180, 'neurons': 20160.0, 'l2': 10.0} [1.4129329648786735]
2023-11-06 22:39:37 {'hist': 180, 'neurons': 20160.0, 'l2': 100.0} [1.2279795897251484]
2023-11-06 22:39:48 {'hist': 180, 'neurons': 20160.0, 'l2': 1000.0} [1.1507034975782475]
2023-11-06 22:39:57 {'hist': 180, 'neurons': 14784.0, 'l2': 316.22776601683796} [1.1711485896243823]
2023-11-06 22:40:05 {'hist': 180, 'neurons': 14784.0, 'l2': 1000.0} [1.1448159660863184]
2023-11-06 22:40:14 {'hist': 180, 'neurons': 14784.0, 'l2': 3162.277660168379} [1.1413302499741353]
2023-11-06 22:40:23 {'hist': 180, 'neurons': 14784.0, 'l2': 9999.999999999998} [1.149231993918723]
2023-11-06 22:40:32 {'hist': 180, 'neurons': 15456.0, 'l2': 316.22776601683796} [1.1740401186554117]
2023-11-06 22:40:41 {'hist': 180, 'neurons': 15456.0, 'l2': 1000.0} [1.1457747730714025]
2023-11-06 22:40:49 {'hist': 180, 'neurons': 15456.0, 'l2': 3162.277660168379} [1.1418486518004147]
2023-11-06 22:40:58 {'hist': 180, 'neurons': 15456.0, 'l2': 9999.999999999998} [1.1494647005089629]
