2023-12-14 20:46:34 t1dms 5 gp gp DEC_8_2023 test None 60 1
2023-12-14 20:46:34 {'hist': 180, 'alpha': 0.001, 'sigma_0': 1.0} [0.4196134416847531]
2023-12-14 20:46:35 {'hist': 180, 'alpha': 0.01, 'sigma_0': 1.0} [0.41979555871828894]
2023-12-14 20:46:35 {'hist': 180, 'alpha': 0.1, 'sigma_0': 1.0} [0.42129386897794335]
2023-12-14 20:46:36 {'hist': 180, 'alpha': 1.0, 'sigma_0': 1.0} [0.42557680073945425]
2023-12-14 20:46:36 {'hist': 180, 'alpha': 10.0, 'sigma_0': 1.0} [0.43131797714194514]
2023-12-14 20:46:37 {'hist': 180, 'alpha': 100.0, 'sigma_0': 1.0} [0.4373770042194436]
2023-12-14 20:46:37 {'hist': 180, 'alpha': 0.00031622776601683794, 'sigma_0': 1.0} [0.41960044045217715]
2023-12-14 20:46:38 {'hist': 180, 'alpha': 0.001, 'sigma_0': 1.0} [0.4196134416847531]
2023-12-14 20:46:38 {'hist': 180, 'alpha': 0.0031622776601683794, 'sigma_0': 1.0} [0.41965568318360363]
2023-12-14 20:46:38 {'hist': 180, 'alpha': 0.010000000000000002, 'sigma_0': 1.0} [0.41979555871828894]
2023-12-14 20:46:42 ({'RMSE': 17.15866368094475, 'MAPE': 9.369618104264804, 'MASE': 0.61995095847331, 'TG': 35.0, 'CG_EGA_AP': 0.9177492184786384, 'CG_EGA_BE': 0.06245224036123653, 'CG_EGA_EP': 0.019798541160125045, 'CG_EGA_AP_hypo': 0.7050847457627119, 'CG_EGA_BE_hypo': 0.023728813559322035, 'CG_EGA_EP_hypo': 0.2711864406779661, 'CG_EGA_AP_eu': 0.9282598158022297, 'CG_EGA_BE_eu': 0.06156083373727581, 'CG_EGA_EP_eu': 0.010179350460494426, 'CG_EGA_AP_hyper': 0.9226361031518625, 'CG_EGA_BE_hyper': 0.07163323782234958, 'CG_EGA_EP_hyper': 0.0057306590257879654, 'P_EGA_A+B': 0.9888850295241403, 'P_EGA_A': 0.9158735672108371, 'P_EGA_B': 0.07301146231330323, 'P_EGA_C': 0.0, 'P_EGA_D': 0.011114970475859673, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.9285168461271276, 'R_EGA_A': 0.6845432441820076, 'R_EGA_B': 0.24397360194511983, 'R_EGA_uC': 0.02563390065995137, 'R_EGA_lC': 0.01910385550538381, 'R_EGA_uD': 0.004793331017714484, 'R_EGA_lD': 0.013268496005557484, 'R_EGA_uE': 0.003334491142757902, 'R_EGA_lE': 0.005349079541507468}, {'RMSE': 0.04165869206705157, 'MAPE': 0.06441958816615162, 'MASE': 0.0022753882455673023, 'TG': 0.0, 'CG_EGA_AP': 0.004552179208171139, 'CG_EGA_BE': 0.0037692698759987614, 'CG_EGA_EP': 0.0010066951543028434, 'CG_EGA_AP_hypo': 0.021033345162696372, 'CG_EGA_BE_hypo': 0.00830335506028196, 'CG_EGA_EP_hypo': 0.014180678415831786, 'CG_EGA_AP_eu': 0.004778965601111521, 'CG_EGA_BE_eu': 0.00414721272636111, 'CG_EGA_EP_eu': 0.0008671131274841645, 'CG_EGA_AP_hyper': 0.0032669782954129964, 'CG_EGA_BE_hyper': 0.0031388112177946482, 'CG_EGA_EP_hyper': 0.0012814143137534614, 'P_EGA_A+B': 0.0005812157183286358, 'P_EGA_A': 0.0012112258266177942, 'P_EGA_B': 0.0006366899194103277, 'P_EGA_C': 0.0, 'P_EGA_D': 0.0005812157183286389, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.004222180312336996, 'R_EGA_A': 0.006725906185458648, 'R_EGA_B': 0.002604839633102139, 'R_EGA_uC': 0.0022766196051648407, 'R_EGA_lC': 0.0017016253857472575, 'R_EGA_uD': 0.000597591196043253, 'R_EGA_lD': 0.0005557485237929837, 'R_EGA_uE': 0.00041681139284473776, 'R_EGA_lE': 0.00035422157093385103})
