2023-12-14 20:44:59 t1dms 3 gp gp DEC_8_2023 test None 60 1
2023-12-14 20:44:59 {'hist': 180, 'alpha': 0.001, 'sigma_0': 1.0} [0.4367251887774966]
2023-12-14 20:45:00 {'hist': 180, 'alpha': 0.01, 'sigma_0': 1.0} [0.4366450182309664]
2023-12-14 20:45:00 {'hist': 180, 'alpha': 0.1, 'sigma_0': 1.0} [0.43658982947642583]
2023-12-14 20:45:01 {'hist': 180, 'alpha': 1.0, 'sigma_0': 1.0} [0.43796448749635236]
2023-12-14 20:45:01 {'hist': 180, 'alpha': 10.0, 'sigma_0': 1.0} [0.44015282889260254]
2023-12-14 20:45:02 {'hist': 180, 'alpha': 100.0, 'sigma_0': 1.0} [0.44233087153824835]
2023-12-14 20:45:02 {'hist': 180, 'alpha': 0.0316227766016838, 'sigma_0': 1.0} [0.4365530719670256]
2023-12-14 20:45:03 {'hist': 180, 'alpha': 0.1, 'sigma_0': 1.0} [0.43658982947642583]
2023-12-14 20:45:03 {'hist': 180, 'alpha': 0.316227766016838, 'sigma_0': 1.0} [0.43704912820532515]
2023-12-14 20:45:04 {'hist': 180, 'alpha': 1.0000000000000002, 'sigma_0': 1.0} [0.4379644874963307]
2023-12-14 20:45:07 ({'RMSE': 14.121822904983839, 'MAPE': 7.558455655193441, 'MASE': 0.6087133295497055, 'TG': 40.0, 'CG_EGA_AP': 0.9638763459534561, 'CG_EGA_BE': 0.027301146231330325, 'CG_EGA_EP': 0.008822507815213616, 'CG_EGA_AP_hypo': 0.38235294117647056, 'CG_EGA_BE_hypo': 0.0, 'CG_EGA_EP_hypo': 0.6176470588235294, 'CG_EGA_AP_eu': 0.9748964374482186, 'CG_EGA_BE_eu': 0.023695111847555926, 'CG_EGA_EP_eu': 0.001408450704225352, 'CG_EGA_AP_hyper': 0.948027842227378, 'CG_EGA_BE_hyper': 0.04965197215777263, 'CG_EGA_EP_hyper': 0.002320185614849188, 'P_EGA_A+B': 0.9927058006252171, 'P_EGA_A': 0.954220215352553, 'P_EGA_B': 0.03848558527266412, 'P_EGA_C': 0.0, 'P_EGA_D': 0.00729419937478291, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.9708232025008684, 'R_EGA_A': 0.7956929489406044, 'R_EGA_B': 0.175130253560264, 'R_EGA_uC': 0.011184439041333797, 'R_EGA_lC': 0.005001736714136853, 'R_EGA_uD': 0.0, 'R_EGA_lD': 0.01146231330323029, 'R_EGA_uE': 0.0, 'R_EGA_lE': 0.0015283084404307049}, {'RMSE': 0.03480970405507764, 'MAPE': 0.018045153330586525, 'MASE': 0.0015448217632513179, 'TG': 0.0, 'CG_EGA_AP': 0.0012231203099450365, 'CG_EGA_BE': 0.0007152226565465085, 'CG_EGA_EP': 0.0005643652938267434, 'CG_EGA_AP_hypo': 0.0263066820882328, 'CG_EGA_BE_hypo': 0.0, 'CG_EGA_EP_hypo': 0.026306682088232825, 'CG_EGA_AP_eu': 0.0010674481132332597, 'CG_EGA_BE_eu': 0.0008845963754789821, 'CG_EGA_EP_eu': 0.00042245397792815115, 'CG_EGA_AP_hyper': 0.0023661343450546617, 'CG_EGA_BE_hyper': 0.0011366541729852333, 'CG_EGA_EP_hyper': 0.0025416359977037868, 'P_EGA_A+B': 0.0003106728693990448, 'P_EGA_A': 0.00040506786348353793, 'P_EGA_B': 0.00046080233280380736, 'P_EGA_C': 0.0, 'P_EGA_D': 0.00031067286939906767, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.0011830070417454925, 'R_EGA_A': 0.005440768113706506, 'R_EGA_B': 0.004682820297701343, 'R_EGA_uC': 0.0004050678634835219, 'R_EGA_lC': 0.00027787426189649186, 'R_EGA_uD': 0.0, 'R_EGA_lD': 0.0004393577853655268, 'R_EGA_uE': 0.0, 'R_EGA_lE': 0.0006442249736363809})
