2023-12-14 21:06:19 ohio 588 gp gp DEC_8_2023 test None 60 1
2023-12-14 21:06:27 {'hist': 180, 'alpha': 0.001, 'sigma_0': 1.0} [0.6378405113746488]
2023-12-14 21:06:30 {'hist': 180, 'alpha': 0.01, 'sigma_0': 1.0} [0.6378382497814973]
2023-12-14 21:06:33 {'hist': 180, 'alpha': 0.1, 'sigma_0': 1.0} [0.637815861426781]
2023-12-14 21:06:36 {'hist': 180, 'alpha': 1.0, 'sigma_0': 1.0} [0.6376124262462872]
2023-12-14 21:06:39 {'hist': 180, 'alpha': 10.0, 'sigma_0': 1.0} [0.6365785391109556]
2023-12-14 21:06:43 {'hist': 180, 'alpha': 100.0, 'sigma_0': 1.0} [0.6359176263340446]
2023-12-14 21:06:46 {'hist': 180, 'alpha': 31.622776601683793, 'sigma_0': 1.0} [0.6359416206540056]
2023-12-14 21:06:49 {'hist': 180, 'alpha': 100.0, 'sigma_0': 1.0} [0.6359176263340446]
2023-12-14 21:06:52 {'hist': 180, 'alpha': 316.22776601683796, 'sigma_0': 1.0} [0.6370469980729787]
2023-12-14 21:06:55 {'hist': 180, 'alpha': 1000.0000000000002, 'sigma_0': 1.0} [0.6408189133339608]
2023-12-14 21:07:12 ({'RMSE': 31.357859379632924, 'MAPE': 14.221366704906734, 'MASE': 0.8730212135063178, 'TG': 5.0, 'CG_EGA_AP': 0.8671449067431851, 'CG_EGA_BE': 0.09863701578192252, 'CG_EGA_EP': 0.034218077474892396, 'CG_EGA_AP_hypo': 0.0, 'CG_EGA_BE_hypo': 0.0, 'CG_EGA_EP_hypo': 1.0, 'CG_EGA_AP_eu': 0.8795514511873351, 'CG_EGA_BE_eu': 0.09076517150395778, 'CG_EGA_EP_eu': 0.029683377308707126, 'CG_EGA_AP_hyper': 0.8550473186119874, 'CG_EGA_BE_hyper': 0.10835962145110409, 'CG_EGA_EP_hyper': 0.03659305993690851, 'P_EGA_A+B': 0.9926829268292684, 'P_EGA_A': 0.7893830703012913, 'P_EGA_B': 0.20329985652797705, 'P_EGA_C': 0.0, 'P_EGA_D': 0.007317073170731707, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.8728120516499281, 'R_EGA_A': 0.6395982783357245, 'R_EGA_B': 0.23321377331420373, 'R_EGA_uC': 0.030631276901004305, 'R_EGA_lC': 0.017575322812051646, 'R_EGA_uD': 0.014992826398852225, 'R_EGA_lD': 0.0366571018651363, 'R_EGA_uE': 0.012195121951219513, 'R_EGA_lE': 0.015136298421807744}, {'RMSE': 0.36393152353004143, 'MAPE': 0.13254706581809042, 'MASE': 0.01077096704340956, 'TG': 0.0, 'CG_EGA_AP': 0.0036054036938677277, 'CG_EGA_BE': 0.002515879184612653, 'CG_EGA_EP': 0.0017948344337441607, 'CG_EGA_AP_hypo': 0.0, 'CG_EGA_BE_hypo': 0.0, 'CG_EGA_EP_hypo': 0.0, 'CG_EGA_AP_eu': 0.003970954338599579, 'CG_EGA_BE_eu': 0.0025919370322412274, 'CG_EGA_EP_eu': 0.002322799058266361, 'CG_EGA_AP_hyper': 0.004094875389825619, 'CG_EGA_BE_hyper': 0.003651683565548966, 'CG_EGA_EP_hyper': 0.001905843213500721, 'P_EGA_A+B': 0.0008667895246481207, 'P_EGA_A': 0.0023509282077724433, 'P_EGA_B': 0.002046677563513219, 'P_EGA_C': 0.0, 'P_EGA_D': 0.000866789524648104, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.0034298516751454454, 'R_EGA_A': 0.005938944630077262, 'R_EGA_B': 0.005248998028673378, 'R_EGA_uC': 0.0017659302188079151, 'R_EGA_lC': 0.0007173601147776182, 'R_EGA_uD': 0.0004758428680567287, 'R_EGA_lD': 0.0013686358700386592, 'R_EGA_uE': 0.0006805475595771259, 'R_EGA_lE': 0.0009730746030308847})
